match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,generated_at
3930165,14,1,Austria,France,0,0,Group Stage,Foul,Kylian Mbappé Lottin,France,[Foul] Foul by Kevin Danso (Austria) on Kylian Mbappé Lottin (France) in midfield.,gpt-4o-mini,2025-12-09T18:37:55.027801
3930165,15,1,Austria,France,0,0,Group Stage,Yellow Card,Maximilian Wöber,Austria,[Yellow Card] Maximilian Wöber (Austria) shown a yellow card for a foul on Ousmane Dembélé (France).,gpt-4o-mini,2025-12-09T18:37:56.128082
3930165,16,1,Austria,France,0,0,Group Stage,Free Kick,Antoine Griezmann,France,[Foul] Foul by Austria on Antoine Griezmann (France) near the left side of the box.,gpt-4o-mini,2025-12-09T18:37:57.522956
3930165,17,1,Austria,France,0,0,Group Stage,Free Kick,Kevin Danso,Austria,[Foul] Free kick awarded to Austria after a foul by Adrien Rabiot on Kevin Danso.,gpt-4o-mini,2025-12-09T18:37:58.623975
3930165,18,1,Austria,France,0,0,Group Stage,Shots (Pressure),Marcus Thuram,France,"[Shots] France applying pressure with two attempts; Griezmann's shot blocked, Thuram's header goes wide.",gpt-4o-mini,2025-12-09T18:38:00.220188
3930165,19,1,Austria,France,0,0,Group Stage,Corner,N'Golo Kanté,France,"[Corner] Corner for France, delivered by N'Golo Kanté. France pushing for an opening goal.",gpt-4o-mini,2025-12-09T18:38:01.674965
3930165,21,1,Austria,France,0,0,Group Stage,General,Stefan Posch,Austria,"[General] France in firm control with 77.4% possession, dominating midfield.",gpt-4o-mini,2025-12-09T18:38:02.786730
3930165,22,1,Austria,France,0,0,Group Stage,General,Ousmane Dembélé,France,"[General] Austria in complete control with 100% possession, dominating the midfield. Kevin Danso very active with six events.",gpt-4o-mini,2025-12-09T18:38:03.988140
3930165,23,1,Austria,France,0,0,Group Stage,Corner,Marcel Sabitzer,Austria,"[Corner] Corner for Austria, delivered by Marcel Sabitzer, conceded by Ousmane Dembélé.",gpt-4o-mini,2025-12-09T18:38:05.282289
3930165,24,1,Austria,France,0,0,Group Stage,General,Theo Bernard François Hernández,France,"[General] Even midfield battle, France holding slight possession advantage at 53.1%.",gpt-4o-mini,2025-12-09T18:38:06.323691
3930165,25,1,Austria,France,0,0,Group Stage,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Philipp Mwene (Austria) on N'Golo Kanté (France) in the defensive half.,gpt-4o-mini,2025-12-09T18:38:07.677683
3930165,26,1,Austria,France,0,0,Group Stage,Free Kick,Marcus Thuram,France,[Foul] Foul by Konrad Laimer (Austria) on Marcus Thuram (France) in midfield.,gpt-4o-mini,2025-12-09T18:38:08.998197
3930165,27,1,Austria,France,0,0,Group Stage,General,Konrad Laimer,Austria,"[General] Austria in control with 77.4% possession, dominating the midfield. Kevin Danso leading with nine events.",gpt-4o-mini,2025-12-09T18:38:10.888625
3930165,28,1,Austria,France,0,0,Group Stage,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Philipp Mwene (Austria) on Ousmane Dembélé (France) in midfield.,gpt-4o-mini,2025-12-09T18:38:15.169897
3930165,29,1,Austria,France,0,0,Group Stage,Injury,Philipp Mwene,Austria,[Injury] Injury concern for Austria as Philipp Mwene goes down.,gpt-4o-mini,2025-12-09T18:38:17.271822
3930165,30,1,Austria,France,0,0,Group Stage,Foul,Adrien Rabiot,France,[Foul] Foul by Christoph Baumgartner (Austria) on Adrien Rabiot (France) in midfield.,gpt-4o-mini,2025-12-09T18:38:19.147799
3930165,31,1,Austria,France,0,0,Group Stage,General,Mike Maignan,France,"[General] Even contest in midfield, Austria with 51.9% possession over France.",gpt-4o-mini,2025-12-09T18:38:21.156921
3930165,32,1,Austria,France,0,0,Group Stage,Yellow Card,Philipp Mwene,Austria,[Yellow Card] Philipp Mwene (Austria) receives a yellow card for a foul on Ousmane Dembélé (France).,gpt-4o-mini,2025-12-09T18:38:23.560312
3930165,33,1,Austria,France,0,0,Group Stage,Free Kick,Antoine Griezmann,France,[Foul] Foul by Austria on Antoine Griezmann inside the six-yard box. Free kick to France.,gpt-4o-mini,2025-12-09T18:38:25.307127
3930165,34,1,Austria,France,0,0,Group Stage,General,Florian Grillitsch,Austria,[General] France commanding the midfield with 81.8% possession. Austria struggling to gain control.,gpt-4o-mini,2025-12-09T18:38:26.449410
3930165,35,1,Austria,France,0,0,Group Stage,Shot (Saved),Christoph Baumgartner,Austria,[Shot Saved] Attempt saved. Christoph Baumgartner's right footed shot from the centre of the box denied by Mike Maignan.,gpt-4o-mini,2025-12-09T18:38:27.511202
3930165,36,1,Austria,France,0,0,Group Stage,Free Kick,Adrien Rabiot,France,[Foul] Foul by Stefan Posch (Austria) on Marcus Thuram (France) near the box.,gpt-4o-mini,2025-12-09T18:38:28.701884
3930165,37,1,Austria,France,0,0,Group Stage,General,Maximilian Wöber,Austria,"[General] France dominating possession with 88.4%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T18:38:29.935746
3930165,38,1,Austria,France,0,0,Group Stage,General,Philipp Mwene,Austria,"[General] Austria dominating possession, controlling the midfield for the last few minutes.",gpt-4o-mini,2025-12-09T18:38:30.905282
3930165,39,1,Austria,France,0,0,Group Stage,Injury,Florian Grillitsch,Austria,[Injury] Injury concern for Austria as Florian Grillitsch goes down.,gpt-4o-mini,2025-12-09T18:38:31.895028
3930165,39,1,Austria,France,0,0,Group Stage,Injury,N'Golo Kanté,France,[Injury] N'Golo Kanté (France) down with an injury. Medical staff attending to him.,gpt-4o-mini,2025-12-09T18:38:33.006308
3930165,40,1,Austria,France,0,0,Group Stage,General,Kevin Danso,Austria,"[General] Austria dominating possession with 73.8%, controlling midfield effectively against France.",gpt-4o-mini,2025-12-09T18:38:34.077157
3930165,41,1,Austria,France,0,0,Group Stage,Shot (Wayward),Kevin Danso,Austria,[Shot Missed] Attempt missed. Kevin Danso heads the ball from the centre of the box.,gpt-4o-mini,2025-12-09T18:38:35.339469
3930165,42,1,Austria,France,0,0,Group Stage,General,Marcus Thuram,France,"[General] France commanding the midfield with 74% possession, Austria struggling to keep up.",gpt-4o-mini,2025-12-09T18:38:36.621704
3930165,43,1,Austria,France,0,0,Group Stage,General,Ousmane Dembélé,France,"[General] France in firm control, dominating midfield for the last 2 minutes. Adrien Rabiot leading with 12 events.",gpt-4o-mini,2025-12-09T18:38:37.751360
3930165,44,1,Austria,France,0,0,Group Stage,General,Jules Koundé,France,"[General] Austria dominating possession with 97.9%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T18:38:39.045778
3930165,45,1,Austria,France,0,0,Group Stage,General,Jules Koundé,France,"[General] Austria in command, dominating midfield with 71.4% possession. Grillitsch influential with 13 events.",gpt-4o-mini,2025-12-09T18:38:40.369351
3930165,46,1,Austria,France,0,0,Group Stage,General,,France,"[General] Austria has been dominant in midfield, controlling possession for the last three minutes.",gpt-4o-mini,2025-12-09T18:38:41.398359
3930165,45,2,Austria,France,0,0,Group Stage,Kick Off,,France,[Kick Off] The second half is underway. Austria vs. France remains goalless.,gpt-4o-mini,2025-12-09T18:38:42.650164
3930165,46,2,Austria,France,0,0,Group Stage,General,Kevin Danso,Austria,"[General] Austria controlling the game with 88.9% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T18:38:43.722376
3930165,47,2,Austria,France,0,0,Group Stage,Shot (Off T),Stefan Posch,Austria,[Shot Missed] Attempt missed. Stefan Posch's right footed shot from the left side of the box goes over the bar.,gpt-4o-mini,2025-12-09T18:38:45.065572
3930165,48,2,Austria,France,0,0,Group Stage,Foul,Konrad Laimer,Austria,[Foul] Foul by Adrien Rabiot (France) on Konrad Laimer (Austria) in the defensive half.,gpt-4o-mini,2025-12-09T18:38:46.227463
3930165,49,2,Austria,France,0,0,Group Stage,Free Kick,Stefan Posch,Austria,[Foul] Foul by Kylian Mbappé (France) on Stefan Posch (Austria) in the defensive half.,gpt-4o-mini,2025-12-09T18:38:47.448026
3930165,50,2,Austria,France,0,0,Group Stage,Free Kick,Theo Bernard François Hernández,France,[Foul] Foul by Christoph Baumgartner (Austria) on Theo Hernández (France) in midfield.,gpt-4o-mini,2025-12-09T18:38:48.470618
3930165,51,2,Austria,France,0,0,Group Stage,General,Christoph Baumgartner,Austria,"[General] France dominates possession with 56.9%, controlling the midfield through Kanté.",gpt-4o-mini,2025-12-09T18:38:49.531457
3930165,52,2,Austria,France,0,0,Group Stage,General,Adrien Rabiot,France,"[General] France dominating possession in midfield for the last two minutes, 57.1% overall.",gpt-4o-mini,2025-12-09T18:38:50.552227
3930165,53,2,Austria,France,0,0,Group Stage,General,Kevin Danso,Austria,"[General] Austria in complete control, dominating midfield for the last three minutes. Kevin Danso heavily involved with nine key contributions.",gpt-4o-mini,2025-12-09T18:38:51.712054
3930165,54,2,Austria,France,0,0,Group Stage,Shot (Off T),Kylian Mbappé Lottin,France,[Shot Missed] Attempt missed. Kylian Mbappé Lottin's right footed shot from the center of the box goes wide.,gpt-4o-mini,2025-12-09T18:38:53.735299
3930165,55,2,Austria,France,0,0,Group Stage,Yellow Card,Ousmane Dembélé,France,[Yellow Card] Ousmane Dembélé (France) shown a yellow card for a foul on Philipp Mwene (Austria).,gpt-4o-mini,2025-12-09T18:38:55.453615
3930165,56,2,Austria,France,0,0,Group Stage,Corner,Marcel Sabitzer,Austria,"[Corner] Corner for Austria, delivered by Marcel Sabitzer. Conceded by Marcus Thuram. Austria applying pressure.",gpt-4o-mini,2025-12-09T18:38:56.583588
3930165,57,2,Austria,France,0,0,Group Stage,General,Mike Maignan,France,"[General] Austria in firm control with 88.5% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T18:38:57.797323
3930165,58,2,Austria,France,0,0,Group Stage,Substitution,Maximilian Wöber,Austria,[Substitution] Double change for Austria. Gernot Trauner replaces Maximilian Wöber and Michael Gregoritsch is off.,gpt-4o-mini,2025-12-09T18:38:59.031989
3930165,58,2,Austria,France,0,0,Group Stage,Substitution,Michael Gregoritsch,Austria,[Substitution] Double change for Austria. Marko Arnautović and Maximilian Wöber replace Michael Gregoritsch.,gpt-4o-mini,2025-12-09T18:39:00.275312
3930165,59,2,Austria,France,0,0,Group Stage,Substitution,Florian Grillitsch,Austria,[Substitution] Substitution for Austria. Florian Grillitsch is replaced by Patrick Wimmer for tactical reasons.,gpt-4o-mini,2025-12-09T18:39:02.093116
3930165,60,2,Austria,France,0,0,Group Stage,General,Ousmane Dembélé,France,"[General] Austria in control with 85.7% possession, dominating the midfield. Marcel Sabitzer leading with 12 events.",gpt-4o-mini,2025-12-09T18:39:03.284465
3930165,61,2,Austria,France,0,0,Group Stage,General,Marcel Sabitzer,Austria,"[General] Austria dominating midfield, controlling play for the last two minutes.",gpt-4o-mini,2025-12-09T18:39:04.322107
3930165,62,2,Austria,France,0,0,Group Stage,General,Nicolas Seiwald,Austria,"[General] Austria dominating possession with 97.1%, controlling the midfield for three minutes.",gpt-4o-mini,2025-12-09T18:39:05.341573
3930165,63,2,Austria,France,0,0,Group Stage,Shot (Off T),Ousmane Dembélé,France,[Shot Missed] Attempt missed. Ousmane Dembélé's left footed shot from the left side of the box goes wide.,gpt-4o-mini,2025-12-09T18:39:06.556121
3930165,64,2,Austria,France,0,0,Group Stage,General,Jules Koundé,France,"[General] Austria controlling the midfield with 100% possession, Seiwald leading the charge.",gpt-4o-mini,2025-12-09T18:39:07.617086
3930165,65,2,Austria,France,0,0,Group Stage,Shots (Pressure),Jules Koundé,France,"[Shots] France applying pressure with two attempts; Griezmann's shot goes wayward, Koundé's effort blocked by Mwene.",gpt-4o-mini,2025-12-09T18:39:09.204638
3930165,66,2,Austria,France,0,0,Group Stage,Shot (Saved),Marcus Thuram,France,[Shot Saved] Attempt saved. Marcus Thuram's right footed shot from the centre of the box denied by Patrick Pentz.,gpt-4o-mini,2025-12-09T18:39:10.245821
3930165,67,2,Austria,France,0,0,Group Stage,General,Stefan Posch,Austria,[General] France asserting dominance with 100% possession in midfield.,gpt-4o-mini,2025-12-09T18:39:11.295973
3930165,68,2,Austria,France,0,0,Group Stage,General,Marko Arnautović,Austria,"[General] Austria dominating possession with 81.8%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T18:39:12.297817
3930165,69,2,Austria,France,0,0,Group Stage,Foul,Theo Bernard François Hernández,France,[Foul] Foul by Stefan Posch (Austria) on Theo Hernández (France) near the right wing.,gpt-4o-mini,2025-12-09T18:39:14.279205
3930165,70,2,Austria,France,0,0,Group Stage,Substitution,Ousmane Dembélé,France,[Substitution] Double change for France. Ousmane Dembélé and Adrien Rabiot off; Randal Kolo Muani comes on.,gpt-4o-mini,2025-12-09T18:39:15.863459
3930165,70,2,Austria,France,0,0,Group Stage,Substitution,Adrien Rabiot,France,[Substitution] Double change for France. Eduardo Camavinga replaces Adrien Rabiot and Ousmane Dembélé comes on.,gpt-4o-mini,2025-12-09T18:39:17.179859
3930165,71,2,Austria,France,0,0,Group Stage,General,Theo Bernard François Hernández,France,"[General] Austria dominating midfield with 78.4% possession, France struggling to retain the ball.",gpt-4o-mini,2025-12-09T18:39:18.301684
3930165,72,2,Austria,France,0,0,Group Stage,Shot (Off T),Marcus Thuram,France,[Shot Missed] Attempt missed. Marcus Thuram's right footed shot from the center of the box goes over the target.,gpt-4o-mini,2025-12-09T18:39:19.189365
3930165,73,2,Austria,France,0,0,Group Stage,Free Kick,Philipp Mwene,Austria,[Foul] Free kick awarded to Austria after a foul by Randal Kolo Muani on Philipp Mwene.,gpt-4o-mini,2025-12-09T18:39:20.221560
3930165,74,2,Austria,France,0,0,Group Stage,Free Kick,Nicolas Seiwald,Austria,[Foul] Foul by Eduardo Camavinga (France) on Patrick Wimmer (Austria). Free kick awarded.,gpt-4o-mini,2025-12-09T18:39:21.524718
3930165,75,2,Austria,France,0,0,Group Stage,Free Kick,Patrick Wimmer,Austria,[Free Kick] Free kick for Austria. Patrick Wimmer fouled on the left side of the box.,gpt-4o-mini,2025-12-09T18:39:22.623840
3930165,76,2,Austria,France,0,0,Group Stage,Foul,Kevin Danso,Austria,[Foul] Foul by Randal Kolo Muani (France) on Kevin Danso (Austria) in defense.,gpt-4o-mini,2025-12-09T18:39:23.853949
3930165,77,2,Austria,France,0,0,Group Stage,Yellow Card,Christoph Baumgartner,Austria,[Yellow Card] Christoph Baumgartner (Austria) shown a yellow card for a foul on Mike Maignan (France).,gpt-4o-mini,2025-12-09T18:39:25.004617
3930165,77,2,Austria,France,0,0,Group Stage,Injury,Christoph Baumgartner,Austria,"[Injury] Christoph Baumgartner (Austria) goes down with an injury, play halted.",gpt-4o-mini,2025-12-09T18:39:26.084140
3930165,79,2,Austria,France,0,0,Group Stage,Free Kick,Mike Maignan,France,"[Foul] Foul by Austria on Mike Maignan (France), free kick awarded in France's defensive half.",gpt-4o-mini,2025-12-09T18:39:27.266506
3930165,80,2,Austria,France,0,0,Group Stage,Injury,Antoine Griezmann,France,[Injury] Injury concern for France as Antoine Griezmann goes down.,gpt-4o-mini,2025-12-09T18:39:28.420327
3930165,80,2,Austria,France,0,0,Group Stage,Injury,Patrick Wimmer,Austria,"[Injury] Patrick Wimmer (Austria) is down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-09T18:39:29.520928
3930165,81,2,Austria,France,0,0,Group Stage,General,Konrad Laimer,Austria,"[General] France in firm control with 76% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T18:39:30.550105
3930165,82,2,Austria,France,0,0,Group Stage,Shot (Saved),Marcus Thuram,France,[Shot Saved] Attempt saved. Marcus Thuram's left footed shot from the centre of the box denied by Patrick Pentz.,gpt-4o-mini,2025-12-09T18:39:32.301744
3930165,83,2,Austria,France,0,0,Group Stage,Yellow Card,Konrad Laimer,Austria,[Yellow Card] Konrad Laimer (Austria) shown a yellow card for a foul on Kylian Mbappé (France).,gpt-4o-mini,2025-12-09T18:39:33.744584
3930165,84,2,Austria,France,0,0,Group Stage,Shot (Blocked),Kylian Mbappé Lottin,France,[Shot Blocked] Attempt blocked. Kylian Mbappé's header from the center of the box denied by Kevin Danso.,gpt-4o-mini,2025-12-09T18:39:35.058821
3930165,85,2,Austria,France,0,0,Group Stage,Injury,Kylian Mbappé Lottin,France,"[Injury] Kylian Mbappé Lottin (France) down with an injury, play halted.",gpt-4o-mini,2025-12-09T18:39:36.162367
3930165,87,2,Austria,France,0,0,Group Stage,Substitution,Philipp Mwene,Austria,[Substitution] Substitution for Austria. Philipp Mwene is replaced by Alexander Prass for tactical reasons.,gpt-4o-mini,2025-12-09T18:39:37.394062
3930165,88,2,Austria,France,0,0,Group Stage,Injury,Patrick Pentz,Austria,"[Injury] Patrick Pentz (Austria) is down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-09T18:39:39.242132
3930165,88,2,Austria,France,0,0,Group Stage,Injury,Kylian Mbappé Lottin,France,[Injury] Injury concern for France as Kylian Mbappé Lottin goes down.,gpt-4o-mini,2025-12-09T18:39:40.599199
3930165,89,2,Austria,France,0,0,Group Stage,Yellow Card,Kylian Mbappé Lottin,France,[Yellow Card] Kylian Mbappé (France) shown a yellow card for dissent.,gpt-4o-mini,2025-12-09T18:39:41.701279
3930165,89,2,Austria,France,0,0,Group Stage,Substitution,Kylian Mbappé Lottin,France,"[Substitution] Substitution for France. Kylian Mbappé Lottin exits due to injury, Olivier Giroud comes on.",gpt-4o-mini,2025-12-09T18:39:42.864863
3930165,90,2,Austria,France,0,0,Group Stage,Substitution,Antoine Griezmann,France,[Substitution] Substitution for France. Youssouf Fofana replaces Antoine Griezmann in a tactical change.,gpt-4o-mini,2025-12-09T18:39:44.045833
3930165,90,2,Austria,France,0,0,Group Stage,Substitution,Konrad Laimer,Austria,[Substitution] Substitution for Austria. Romano Schmid replaces Konrad Laimer in tactical switch.,gpt-4o-mini,2025-12-09T18:39:45.098509
3930165,91,2,Austria,France,0,0,Group Stage,Injury,Patrick Wimmer,Austria,[Injury] Injury concern for Austria as Patrick Wimmer goes down in stoppage time.,gpt-4o-mini,2025-12-09T18:39:46.279010
3930165,91,2,Austria,France,0,0,Group Stage,Injury,Dayotchanculle Upamecano,France,[Injury] Injury concern for France as Dayotchanculle Upamecano goes down.,gpt-4o-mini,2025-12-09T18:39:47.280882
3930165,92,2,Austria,France,0,0,Group Stage,Yellow Card,Kevin Danso,Austria,[Yellow Card] Kevin Danso (Austria) shown a yellow card for a foul on Olivier Giroud (France).,gpt-4o-mini,2025-12-09T18:39:48.371345
3930165,93,2,Austria,France,0,0,Group Stage,Free Kick,N'Golo Kanté,France,[Foul] Foul by Stefan Posch (Austria) on Marcus Thuram (France). Free kick awarded.,gpt-4o-mini,2025-12-09T18:39:49.492980
3930165,94,2,Austria,France,0,0,Group Stage,Shot (Blocked),Marcus Thuram,France,[Shot Blocked] Attempt blocked. Marcus Thuram's right footed shot from the edge of the box denied by Stefan Posch.,gpt-4o-mini,2025-12-09T18:39:50.584892
3930165,95,2,Austria,France,0,0,Group Stage,General,Patrick Wimmer,Austria,"[General] Austria dominating possession in midfield, controlling 100% of the ball.",gpt-4o-mini,2025-12-09T18:39:51.575456
3930165,96,2,Austria,France,0,0,Group Stage,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Marko Arnautović (Austria) on Eduardo Camavinga (France) in midfield.,gpt-4o-mini,2025-12-09T18:39:52.890043
3930165,97,2,Austria,France,0,0,Group Stage,Corner,Patrick Wimmer,Austria,"[Corner] Corner for Austria, delivered by Patrick Wimmer. Conceded by Eduardo Camavinga.",gpt-4o-mini,2025-12-09T18:39:54.193239
3930165,98,2,Austria,France,0,0,Group Stage,Corner,Alexander Prass,Austria,"[Corner] Corner for Austria, delivered by Alexander Prass. Conceded by Eduardo Camavinga.",gpt-4o-mini,2025-12-09T18:39:55.323991
3930165,99,2,Austria,France,0,0,Group Stage,General,,France,"[General] Austria completely dominating possession, holding 100% as stoppage time unfolds.",gpt-4o-mini,2025-12-09T18:39:56.444064
3930164,0,1,Belgium,Slovakia,0,0,Group Stage,Kick Off,,Slovakia,[Kick Off] The first half begins. Group Stage match between Belgium and Slovakia!,gpt-4o-mini,2025-12-09T18:39:57.638822
3930164,1,1,Belgium,Slovakia,0,0,Group Stage,General,Wout Faes,Belgium,"[General] Slovakia controlling the midfield early, 55.6% possession. Ondrej Duda active with 6 events.",gpt-4o-mini,2025-12-09T18:39:58.819133
3930164,2,1,Belgium,Slovakia,0,0,Group Stage,Shots (Pressure),Romelu Lukaku Menama,Belgium,[Shots] Belgium applying early pressure with two attempts. Lukaku's effort saved by Dúbravka.,gpt-4o-mini,2025-12-09T18:40:00.002617
3930164,3,1,Belgium,Slovakia,0,0,Group Stage,General,Zeno Debast,Belgium,"[General] Slovakia dominating early with 97.8% possession, Belgium struggling to connect.",gpt-4o-mini,2025-12-09T18:40:01.153275
3930164,4,1,Belgium,Slovakia,0,0,Group Stage,General,Leandro Trossard,Belgium,"[General] Belgium dominating early, controlling midfield with 66.7% possession. Trossard heavily involved.",gpt-4o-mini,2025-12-09T18:40:02.184366
3930164,5,1,Belgium,Slovakia,0,0,Group Stage,General,Róbert Boženík,Slovakia,"[General] Slovakia in complete control with 80% possession, dominating Belgium's defensive third.",gpt-4o-mini,2025-12-09T18:40:03.245057
3930164,6,1,Belgium,Slovakia,0,0,Group Stage,Goal,Ivan Schranz,Slovakia,"[Goal] Goal! Belgium 0, Slovakia 0. Ivan Schranz scores from close range after a saved attempt by Juraj Kucka. Slovakia applying early pressure.",gpt-4o-mini,2025-12-09T18:40:04.679108
3930164,7,1,Belgium,Slovakia,0,0,Group Stage,General,Leandro Trossard,Belgium,"[General] Slovakia dominating early with 89.7% possession, controlling the midfield.",gpt-4o-mini,2025-12-09T18:40:05.620293
3930164,8,1,Belgium,Slovakia,0,0,Group Stage,General,Koen Casteels,Belgium,"[General] Slovakia controlling play with 95.8% possession, dominating the defensive third for 2 minutes.",gpt-4o-mini,2025-12-09T18:40:06.894587
3930164,9,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Milan Škriniar,Slovakia,[Foul] Foul by Zeno Debast (Belgium) on Juraj Kucka (Slovakia). Free kick awarded.,gpt-4o-mini,2025-12-09T18:40:08.147191
3930164,10,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Ondrej Duda,Slovakia,[Foul] Foul by Timothy Castagne (Belgium) on Ondrej Duda (Slovakia). Free kick awarded on the left side of the box.,gpt-4o-mini,2025-12-09T18:40:09.478852
3930164,11,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Wout Faes,Belgium,[Foul] Foul by Slovakia on Wout Faes (Belgium) in the defensive half.,gpt-4o-mini,2025-12-09T18:40:10.592203
3930164,12,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Kevin De Bruyne,Belgium,[Foul] Foul by Peter Pekarík (Slovakia) on Kevin De Bruyne (Belgium). Free kick awarded.,gpt-4o-mini,2025-12-09T18:40:12.028002
3930164,13,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Milan Škriniar,Slovakia,[Foul] Foul by Wout Faes (Belgium) on Róbert Boženík (Slovakia) in midfield.,gpt-4o-mini,2025-12-09T18:40:13.239853
3930164,14,1,Belgium,Slovakia,0,0,Group Stage,General,Jeremy Doku,Belgium,"[General] Belgium dominating possession with 80%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T18:40:14.249564
3930164,15,1,Belgium,Slovakia,0,0,Group Stage,Shot (Blocked),Jeremy Doku,Belgium,[Shot Blocked] Attempt blocked. Jeremy Doku's left footed shot thwarted by Milan Škriniar.,gpt-4o-mini,2025-12-09T18:40:15.301496
3930164,16,1,Belgium,Slovakia,0,0,Group Stage,Injury,Amadou Onana,Belgium,"[Injury] Amadou Onana (Belgium) is down with an injury, play halted.",gpt-4o-mini,2025-12-09T18:40:16.402703
3930164,17,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Milan Škriniar,Slovakia,[Foul] Foul by Timothy Castagne (Belgium) on Lukáš Haraslín (Slovakia). Free kick awarded in midfield.,gpt-4o-mini,2025-12-09T18:40:17.676497
3930164,18,1,Belgium,Slovakia,0,0,Group Stage,Corner,Lukáš Haraslín,Slovakia,"[Corner] Corner for Slovakia, delivered by Lukáš Haraslín. Conceded by Wout Faes.",gpt-4o-mini,2025-12-09T18:40:18.737578
3930164,19,1,Belgium,Slovakia,0,0,Group Stage,Corner,Ivan Schranz,Slovakia,"[Corner] Corner for Slovakia, delivered by Ivan Schranz. Belgium under pressure.",gpt-4o-mini,2025-12-09T18:40:19.727787
3930164,20,1,Belgium,Slovakia,0,0,Group Stage,Injury,Róbert Boženík,Slovakia,[Injury] Injury concern for Slovakia as Róbert Boženík goes down.,gpt-4o-mini,2025-12-09T18:40:20.910668
3930164,20,1,Belgium,Slovakia,0,0,Group Stage,Injury,Wout Faes,Belgium,"[Injury] Wout Faes (Belgium) is down with an injury, play halted.",gpt-4o-mini,2025-12-09T18:40:22.102373
3930164,21,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Peter Pekarík,Slovakia,[Foul] Foul by Kevin De Bruyne (Belgium) on Peter Pekarík (Slovakia). Free kick awarded in Slovakia's defensive half.,gpt-4o-mini,2025-12-09T18:40:23.335041
3930164,22,1,Belgium,Slovakia,0,0,Group Stage,Shot (Blocked),Róbert Boženík,Slovakia,[Shot Blocked] Attempt blocked. Róbert Boženík's right footed shot denied by Amadou Onana.,gpt-4o-mini,2025-12-09T18:40:24.942016
3930164,23,1,Belgium,Slovakia,0,0,Group Stage,General,Amadou Onana,Belgium,"[General] Belgium controlling midfield with 56.1% possession, Slovakia at 43.9%.",gpt-4o-mini,2025-12-09T18:40:26.246366
3930164,24,1,Belgium,Slovakia,0,0,Group Stage,Foul,Róbert Boženík,Slovakia,[Foul] Foul by Amadou Onana (Belgium) on Róbert Boženík (Slovakia) in midfield.,gpt-4o-mini,2025-12-09T18:40:27.487606
3930164,25,1,Belgium,Slovakia,0,0,Group Stage,General,Zeno Debast,Belgium,"[General] Belgium dominating possession with 82.8%, Slovakia struggling to keep up. Kevin De Bruyne heavily involved.",gpt-4o-mini,2025-12-09T18:40:28.677908
3930164,26,1,Belgium,Slovakia,0,0,Group Stage,Foul,Leandro Trossard,Belgium,[Foul] Foul by Peter Pekarík (Slovakia) on Leandro Trossard (Belgium) near the right wing.,gpt-4o-mini,2025-12-09T18:40:30.162244
3930164,27,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Yannick Ferreira Carrasco,Belgium,[Foul] Foul by Slovakia on Yannick Ferreira Carrasco (Belgium) near the right wing.,gpt-4o-mini,2025-12-09T18:40:31.817468
3930164,28,1,Belgium,Slovakia,0,0,Group Stage,Yellow Card,Orel Mangala,Belgium,[Yellow Card] Orel Mangala (Belgium) shown a yellow card for a foul on Lukáš Haraslín (Slovakia).,gpt-4o-mini,2025-12-09T18:40:33.028760
3930164,29,1,Belgium,Slovakia,0,0,Group Stage,Free Kick,Milan Škriniar,Slovakia,[Foul] Foul by Romelu Lukaku (Belgium) on Milan Škriniar (Slovakia). Free kick awarded in Slovakia's defensive half.,gpt-4o-mini,2025-12-09T18:40:35.110917
3930164,30,1,Belgium,Slovakia,0,0,Group Stage,Shot (Saved),Róbert Boženík,Slovakia,[Shot Saved] Attempt saved. Róbert Boženík's right-footed shot from the edge of the box denied by Koen Casteels.,gpt-4o-mini,2025-12-09T18:40:36.380615
3930164,31,1,Belgium,Slovakia,0,0,Group Stage,Shot (Blocked),Leandro Trossard,Belgium,[Shot Blocked] Attempt blocked. Leandro Trossard's right-footed shot from the edge of the box denied by Denis Vavro.,gpt-4o-mini,2025-12-09T18:40:37.907181
