match_id,minute,period,event_index,home_team,away_team,home_score,away_score,stage,detected_type,player,team,location,event_count,play_patterns,event_types,rule_based_commentary,sequence_commentary,llm_commentary,model,generated_at,v2_domination_team,v2_domination_streak,v2_most_active_player,v2_most_active_count,v2_multi_events_scenario,v2_multi_events_count,event_distance,event_stage_info,event_phase,event_period,event_stage,has_chain,event_delivered_by,event_conceded_by,event_committed_by,event_committed_team,event_fouled_player,event_fouled_team,event_is_dangerous,event_danger_context,event_foul_committed_by,event_foul_committed_team,event_injured_player,event_injured_team,event_has_substitution,event_outcome,event_body_part,event_technique,event_xG,event_assisted_by,event_blocked_by,chain_events,event_carded_player,event_carded_team,event_reason,event_saved_by,event_player_off,event_substitution_info,event_scorer
3943043,58,2,0,Spain,England,1,0,Final,General,Álvaro Borja Morata Martín,Spain,centre of the box,55,"From Throw In(54), Regular Play(1)","Pass(15), Ball Receipt*(15), Carry(15), Pressure(5), Ball Recovery(2)",Álvaro Borja Morata Martín receives under pressure in the central attacking third,"[58:50] Daniel Olmo Carvajal under pressure, plays a short pass forward along the ground to Álvaro Borja Morata Martín, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third . Luke Shaw intercepts!, Jordan Pickford wins the ball back","[General] England controlling play for the last two minutes, pushing forward in midfield.",gpt-4o-mini,2025-12-09T10:31:46.814196,England,2,Fabián Ruiz Peña,9,,0,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,59,2,0,Spain,England,1,0,Final,General,Bukayo Saka,England,left side of the box,68,Regular Play(68),"Pass(16), Ball Receipt*(16), Carry(15), Pressure(9), Block(2)","Bukayo Saka under pressure, carries the ball","[59:48] Nicholas Williams Arthuer under pressure, carries the ball is dispossessed by Bukayo Saka! . Bukayo Saka in the duel under pressure, carries the ball under pressure, plays a medium pass back along the ground to John Stones","[General] England completely dominant in midfield, Bukayo Saka very active this minute.",gpt-4o-mini,2025-12-09T10:31:49.020938,,0,Bukayo Saka,13,,0,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,60,2,0,Spain,England,1,0,Final,Substitution,Harry Kane,England,,22,"From Throw In(19), Regular Play(3)","Carry(5), Pass(4), Ball Receipt*(4), Pressure(3), Dispossessed(2)","⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward","[60:41] ⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward","[Substitution] Substitution, England. Harry Kane is replaced by Ollie Watkins. Tactical change from the England manager.",gpt-4o-mini,2025-12-09T10:31:51.097902,,0,,0,,0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Harry Kane,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 4760, 'name': 'Ollie Watkins'}}",
3943043,61,2,0,Spain,England,1,0,Final,Foul,Bukayo Saka,England,defensive half,36,From Throw In(36),"Pass(9), Ball Receipt*(9), Carry(9), Pressure(7), Foul Committed(1)",Bukayo Saka is fouled,"[61:30] Bukayo Saka is fouled, Phil Foden under pressure, delivers the free kick a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! England loses the ball . Aymeric Laporte clears the danger . Phil Foden in the duel . Lamine Yamal Nasraoui Ebana clears the danger",[Foul] Foul by Nico Williams (Spain) on Bukayo Saka (England). Free kick awarded.,gpt-4o-mini,2025-12-09T10:31:53.212190,England,2,Kyle Walker,6,,0,outside the box,,,,,False,,,Nicholas Williams Arthuer,Spain,Bukayo Saka,England,True,free kick in a wide position,,,,,,,,,,,,,,,,,,,
3943043,62,2,0,Spain,England,1,0,Final,Free Kick,Phil Foden,England,left side of the box,11,From Free Kick(11),"Pass(3), Clearance(2), Carry(2), Duel(1), Ball Recovery(1)","Phil Foden under pressure, delivers the free kick a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! England loses the ball","[61:30] Bukayo Saka is fouled, Phil Foden under pressure, delivers the free kick a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! England loses the ball . Aymeric Laporte clears the danger . Phil Foden in the duel . Lamine Yamal Nasraoui Ebana clears the danger",[Free Kick] Phil Foden (England) wins a free kick on the left side of the box.,gpt-4o-mini,2025-12-09T10:31:55.277202,England,3,,0,,0,outside the box,,,,,False,,,,,Phil Foden,England,,free kick in a wide position,,,,,,,,,,,,,,,,,,,
3943043,63,2,0,Spain,England,1,0,Final,Shot (Off T),Jude Bellingham,England,edge of the box,14,From Free Kick(14),"Pressure(4), Ball Receipt*(3), Carry(3), Pass(2), Shot(1)","Jude Bellingham under MASSIVE pressure, shoots with the left foot from a DANGEROUS position - just wide!","[63:10] Daniel Carvajal Ramos closes down Bukayo Saka . Jude Bellingham under pressure, carries the ball - BUT LOSES IT! . Martín Zubimendi Ibáñez closes down Jude Bellingham . Jude Bellingham under MASSIVE pressure, shoots with the left foot from a DANGEROUS position - just wide!",[Shot Missed] Attempt missed. Jude Bellingham (England) left footed shot from the edge of the box goes over the bar.,gpt-4o-mini,2025-12-09T10:31:57.498226,England,3,,0,,0,outside the box,,,,,False,,,,,,,,,,,,,,Off T,Left Foot,Normal,0.05628593,,,,,,,,,,
3943043,64,2,0,Spain,England,1,0,Final,General,Ollie Watkins,England,centre of the box,26,"Regular Play(17), From Goal Kick(9)","Pass(8), Ball Receipt*(8), Carry(6), Pressure(4)",Ollie Watkins receives under pressure in the central attacking third,"[64:27] Nicholas Williams Arthuer closes down Declan Rice . Declan Rice under MASSIVE pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, drives forward with the ball under pressure, plays a long ball forward through the air to Ollie Watkins into the central attacking third, but it goes out of play, Ollie Watkins receives under pressure in the central attacking third",[General] England dominating possession in midfield for the last three minutes.,gpt-4o-mini,2025-12-09T10:31:59.728539,England,3,,0,,0,inside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,65,2,0,Spain,England,1,0,Final,Shot (Saved),Lamine Yamal Nasraoui Ebana,Spain,centre of the box,32,"From Counter(16), Regular Play(11), From Goal Kick(5)","Pass(10), Ball Receipt*(8), Carry(7), Pressure(5), Shot(1)","After carrying forward, Lamine Yamal Nasraoui Ebana under pressure, shoots with the left foot from a DANGEROUS position - SAVED by the goalkeeper! Parried away!","[65:42] Daniel Olmo Carvajal under MASSIVE pressure, plays a medium pass forward along the ground to Lamine Yamal Nasraoui Ebana into the central attacking third . Luke Shaw closes down Daniel Olmo Carvajal . Lamine Yamal Nasraoui Ebana under pressure, carries the ball After carrying forward, Lamine Yamal Nasraoui Ebana under pressure, shoots with the left foot from a DANGEROUS position - SAVED by the goalkeeper! Parried away!",[Shot Saved] Attempt saved. Lamine Yamal (Spain) left footed shot from the centre of the box saved by Jordan Pickford.,gpt-4o-mini,2025-12-09T10:32:02.199270,England,3,,0,,0,edge of the box,,,,,False,,,,,,,,,,,,,,Saved,Left Foot,Normal,0.16213313,Lamine Yamal Nasraoui Ebana,,,,,,Jordan Pickford,,,
3943043,66,2,0,Spain,England,1,0,Final,Shot (Blocked),Aymeric Laporte,Spain,centre of the box,15,From Corner(15),"Pressure(3), Pass(2), Ball Receipt*(2), Carry(2), Duel(1)","Aymeric Laporte under pressure, shoots with the head from a DANGEROUS position (8m out!) - BLOCKED!","[65:45] The goalkeeper deals with it . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air to Aymeric Laporte into the central attacking third, Aymeric Laporte receives under pressure in the central attacking third . Declan Rice in the duel . Aymeric Laporte under pressure, shoots with the head from a DANGEROUS position (8m out!) - BLOCKED!","[Shot Blocked] Attempt blocked. Aymeric Laporte (Spain) heads the ball, blocked by Declan Rice (England). 

[Corner] Corner, Spain. Conceded by Decl",gpt-4o-mini,2025-12-09T10:32:05.026355,,0,,0,,0,inside the box,,,,,True,,,,,,,,,,,,,,Blocked,Head,Normal,0.097933225,,Declan Rice,Corner,,,,,,,
3943043,67,2,0,Spain,England,1,0,Final,Substitution,Álvaro Borja Morata Martín,Spain,,12,"From Throw In(9), From Goal Kick(2), From Corner(1)","Pass(3), Pressure(3), Ball Receipt*(3), Substitution(1), Carry(1)","⚔️ SUBSTITUTION for Spain: Álvaro Borja Morata Martín comes off, replaced by Mikel Oyarzabal Ugarte. Álvaro Borja Morata Martín was playing as Center Forward","[66:33] Kobbie Mainoo loses control under pressure! . ⚔️ SUBSTITUTION for Spain: Álvaro Borja Morata Martín comes off, replaced by Mikel Oyarzabal Ugarte. Álvaro Borja Morata Martín was playing as Center Forward","[Substitution] Substitution, Spain. Mikel Oyarzabal replaces Álvaro Morata.",gpt-4o-mini,2025-12-09T10:32:07.565781,Spain,2,,0,,0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Álvaro Borja Morata Martín,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}}",
3943043,68,2,0,Spain,England,1,0,Final,Corner,Lamine Yamal Nasraoui Ebana,Spain,six yard box,31,"Regular Play(12), From Corner(12), From Goal Kick(7)","Pass(8), Ball Receipt*(6), Carry(6), Ball Recovery(3), Pressure(2)","Lamine Yamal Nasraoui Ebana under pressure, delivers the corner a dangerous long ball through the air into the central attacking third, INTERCEPTED! Spain loses the ball","[68:10] John Stones clears the danger . Lamine Yamal Nasraoui Ebana under pressure, delivers the corner a dangerous long ball through the air into the central attacking third, INTERCEPTED! Spain loses the ball . The goalkeeper deals with it, Luke Shaw clears the danger . Daniel Olmo Carvajal wins the ball back","[Corner] Corner, Spain. Conceded by John Stones. Lamine Yamal to take.",gpt-4o-mini,2025-12-09T10:32:10.672296,Spain,3,Daniel Olmo Carvajal,6,,0,close range,,,,,False,Lamine Yamal Nasraoui Ebana,John Stones,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,69,2,0,Spain,England,1,0,Final,Substitution,Kobbie Mainoo,England,,23,"From Corner(14), From Goal Kick(9)","Ball Receipt*(4), Pass(4), Carry(2), Clearance(2), Pressure(2)","⚔️ SUBSTITUTION for England: Kobbie Mainoo comes off, replaced by Cole Palmer. Kobbie Mainoo was playing as Right Defensive Midfield","[69:08] The goalkeeper deals with it, ⚔️ SUBSTITUTION for England: Kobbie Mainoo comes off, replaced by Cole Palmer. Kobbie Mainoo was playing as Right Defensive Midfield","[Substitution] Substitution, England. Cole Palmer replaces Kobbie Mainoo. 

[Shots End-to-End] End to end! Two shots from both teams in quick succession.",gpt-4o-mini,2025-12-09T10:32:14.480456,Spain,3,,0,end_to_end,2,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Kobbie Mainoo,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 39461, 'name': 'Cole Palmer'}}",
3943043,70,2,0,Spain,England,1,0,Final,General,Ollie Watkins,England,left side of the box,60,"Regular Play(34), From Throw In(16), From Goal Kick(10)","Carry(14), Pass(14), Ball Receipt*(12), Pressure(8), Ball Recovery(4)",Ollie Watkins receives under pressure in the left attacking third,"[70:09] From the goal kick, Robin Aime Robert Le Normand under pressure, plays a long ball forward through the air, but it goes out of play . Kyle Walker under pressure, plays a short pass to Cole Palmer, Cole Palmer under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Ollie Watkins into the left attacking third, but the pass doesn't find its target, Ollie Watkins receives under pressure in the left attacking third",[General] Spain dominating possession in midfield for the last three minutes. Fabián Ruiz Peña very active.,gpt-4o-mini,2025-12-09T10:32:17.776771,Spain,3,Fabián Ruiz Peña,8,,0,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,71,2,0,Spain,England,1,0,Final,Shot (Saved),Mikel Oyarzabal Ugarte,Spain,right side of the box,40,"From Keeper(11), Regular Play(10), From Counter(10), From Free Kick(9)","Ball Receipt*(9), Carry(9), Pass(9), Pressure(6), Ball Recovery(1)","Mikel Oyarzabal Ugarte under MASSIVE pressure, shoots with the left foot from a DANGEROUS position (8m out!) - SAVED by the goalkeeper! Parried away!","[71:44] Martín Zubimendi Ibáñez under pressure, carries the ball - BUT LOSES IT! . Jude Bellingham closes down Martín Zubimendi Ibáñez is beaten by Jude Bellingham! . Martín Zubimendi Ibáñez takes on the defender surges forward on a BRILLIANT run from the central midfield into the central attacking third",[Shot Saved] Attempt saved. Mikel Oyarzabal (Spain) left footed shot from the right side of the box.,gpt-4o-mini,2025-12-09T10:32:20.992508,Spain,3,Jude Bellingham,10,,0,inside the box,,,,,False,,,,,,,,,,,,,,Saved,Left Foot,Normal,0.037707567,,,,,,,Jordan Pickford,,,
3943043,72,2,0,Spain,England,1,1,Final,Goal,Cole Palmer,England,edge of the box,11,"From Keeper(9), Regular Play(2)","Ball Receipt*(3), Pressure(2), Pass(2), Carry(1), Shot(1)",⚽ GOOOAL! Cole Palmer scores! A superb left-footed finish! England now lead 2-0! His 2nd goal of the tournament in the 72nd minute! A crucial two-goal lead! ,"[72:06] Martín Zubimendi Ibáñez closes down Bukayo Saka . Jude Bellingham receives under pressure in the central attacking third under pressure, plays a dangerous short pass along the ground to Cole Palmer into the DANGER ZONE, Cole Palmer receives under pressure in the central attacking third ⚽ GOOOAL! Cole Palmer scores! A superb left-footed finish! England now lead 2-0! His 2nd goal of the tournament in the 72nd minute! A crucial two-goal lead!","[Goal] Goal! Spain 1, England 1. Cole Palmer (England) left footed shot from the edge of the box. Assisted by Jude Bellingham.",gpt-4o-mini,2025-12-09T10:32:24.376851,,0,,0,,0,outside the box,,,,,False,,,,,,,,,,,,,,,Left Foot,Normal,0.03794335,Jude Bellingham,,,,,,,,,Cole Palmer
3943043,73,2,0,Spain,England,1,1,Final,General,Mikel Oyarzabal Ugarte,Spain,edge of the box,40,"Regular Play(21), From Kick Off(19)","Pass(12), Ball Receipt*(12), Carry(10), Pressure(4), Miscontrol(1)",Mikel Oyarzabal Ugarte closes down Jordan Pickford,"[73:49] Kyle Walker under pressure, carries the ball from the left midfield into the central defensive third under pressure, plays a medium pass back along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball from the central defensive third into the right defensive third - BUT LOSES IT! . Mikel Oyarzabal Ugarte closes down Jordan Pickford . Jordan Pickford under MASSIVE pressure, plays a long ball forward through the air to Luke Shaw, but the pass doesn't find its tar",[General] England gaining momentum in midfield. Declan Rice very active in the last minute.,gpt-4o-mini,2025-12-09T10:32:27.510783,,0,Declan Rice,6,,0,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,74,2,0,Spain,England,1,1,Final,General,Cole Palmer,England,left side of the box,35,"From Throw In(18), Regular Play(17)","Pass(9), Ball Receipt*(9), Carry(8), Pressure(4), Block(1)",Cole Palmer takes on the defender,"[74:47] Cole Palmer receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Fabián Ruiz Peña closes down Cole Palmer . Cole Palmer takes on the defender . Fabián Ruiz Peña in the duel","[General] England dominating possession in midfield, led by a very active Cole Palmer.",gpt-4o-mini,2025-12-09T10:32:28.660402,,0,Cole Palmer,9,,0,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,75,2,0,Spain,England,1,1,Final,General,Kyle Walker,England,left side of the box,25,"From Goal Kick(15), From Throw In(10)","Pass(8), Ball Receipt*(8), Carry(7), Pressure(2)","Kyle Walker under pressure, plays a dangerous long pass back to John Stones into the DANGER ZONE","[74:47] Cole Palmer receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Fabián Ruiz Peña closes down Cole Palmer . Cole Palmer takes on the defender . Fabián Ruiz Peña in the duel","[General] Spain maintaining control in their defensive third, Laporte very active.",gpt-4o-mini,2025-12-09T10:32:31.818975,,0,Aymeric Laporte,6,,0,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,76,2,0,Spain,England,1,1,Final,General,Daniel Carvajal Ramos,Spain,left side of the box,50,From Goal Kick(50),"Pass(17), Ball Receipt*(17), Carry(14), Pressure(2)","From the goal kick, Daniel Carvajal Ramos under MASSIVE pressure, plays a dangerous short pass back along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE","[76:43] Lamine Yamal Nasraoui Ebana under pressure, carries the ball From the goal kick, Lamine Yamal Nasraoui Ebana under pressure, plays a short pass along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, drives forward with the ball - BUT LOSES IT! . Phil Foden closes down Daniel Carvajal Ramos . From the goal kick, Daniel Carvajal Ramos under MASSIVE pressure, plays a dangerous short pass back along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE","[General] Spain completely dominant in midfield, Robin Le Normand very active this minute.",gpt-4o-mini,2025-12-09T10:32:35.117385,,0,Robin Aime Robert Le Normand,10,,0,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,77,2,0,Spain,England,1,1,Final,General,Mikel Oyarzabal Ugarte,Spain,centre of the box,36,From Goal Kick(36),"Pass(11), Ball Receipt*(11), Carry(10), Clearance(2), Pressure(1)",Mikel Oyarzabal Ugarte in the duel,"[77:27] Daniel Carvajal Ramos under pressure, carries the ball From the goal kick, Daniel Carvajal Ramos under pressure, plays a long ball forward through the air to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Kyle Walker clears the danger",[General] Spain completely dominating the midfield for the last two minutes. Marc Cucurella very active.,gpt-4o-mini,2025-12-09T10:32:38.217881,Spain,2,Marc Cucurella Saseta,6,,0,inside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,78,2,0,Spain,England,1,1,Final,Corner,Nicholas Williams Arthuer,Spain,six yard box,24,"From Throw In(18), From Corner(6)","Pass(8), Carry(7), Ball Receipt*(6), Clearance(2), Ball Recovery(1)","Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air into the central attacking third, INTERCEPTED! Spain loses the ball","[78:17] Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air into the central attacking third, INTERCEPTED! Spain loses the ball . Jude Bellingham clears the danger . Fabián Ruiz Peña wins the ball back under pressure, carries the ball under pressure, delivers the corner a dangerous short pass into the central attacking third, INTERCEPTED! Spain loses the ball","[Corner] Corner, Spain. Conceded by John Stones (England). Nicholas Williams to deliver.",gpt-4o-mini,2025-12-09T10:32:41.422471,Spain,3,Fabián Ruiz Peña,9,,0,close range,,,,,False,Nicholas Williams Arthuer,John Stones,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,79,2,0,Spain,England,1,1,Final,General,Mikel Oyarzabal Ugarte,Spain,six yard box,25,"From Throw In(24), From Goal Kick(1)","Pass(8), Ball Receipt*(7), Carry(7), Pressure(2), Miscontrol(1)",Mikel Oyarzabal Ugarte loses control under pressure!,"[79:20] Daniel Carvajal Ramos under pressure, carries the ball - BUT LOSES IT! . Phil Foden closes down Daniel Carvajal Ramos . Daniel Carvajal Ramos under MASSIVE pressure, plays a long pass forward to Mikel Oyarzabal Ugarte . Marc Guehi closes down Daniel Carvajal Ramos . Mikel Oyarzabal Ugarte receives under pressure in the left attacking third",[General] Spain completely dominating possession in midfield for the last three minutes.,gpt-4o-mini,2025-12-09T10:32:44.624931,Spain,3,,0,,0,close range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,80,2,0,Spain,England,1,1,Final,General,Martín Zubimendi Ibáñez,Spain,attacking third,45,Regular Play(45),"Pass(12), Ball Receipt*(11), Carry(11), Pressure(5), Block(3)",Martín Zubimendi Ibáñez closes down Jude Bellingham,"[80:56] Phil Foden under pressure, carries the ball from the right midfield into the central midfield - BUT LOSES IT! . Daniel Olmo Carvajal closes down Phil Foden . Phil Foden under MASSIVE pressure, plays a short pass along the ground to Jude Bellingham, Jude Bellingham under pressure, carries the ball under pressure, plays a short pass forward along the ground to Cole Palmer",[General] Spain dominating possession in midfield for the last three minutes. Aymeric Laporte very active.,gpt-4o-mini,2025-12-09T10:32:47.943501,Spain,3,Aymeric Laporte,10,,0,long range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,81,2,0,Spain,England,1,1,Final,Shot (Saved),Lamine Yamal Nasraoui Ebana,Spain,centre of the box,58,"From Throw In(37), Regular Play(21)","Ball Receipt*(17), Carry(16), Pass(16), Pressure(3), Dispossessed(1)","Lamine Yamal Nasraoui Ebana under pressure, shoots with the left foot from a DANGEROUS position (13m out!) - SAVED by the goalkeeper! Parried away!","[81:12] Daniel Olmo Carvajal receives under pressure in the central attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana receives under pressure in the central attacking third under pressure, shoots with the left foot from a DANGEROUS position (13m out!) - SAVED by the goalkeeper! Parried away!",[Shot Saved] Attempt saved. Lamine Yamal (Spain) left footed shot from the centre of the box saved by Jordan Pickford.,gpt-4o-mini,2025-12-09T10:32:51.348211,Spain,3,Martín Zubimendi Ibáñez,9,,0,edge of the box,,,,,False,,,,,,,,,,,,,,Saved,Left Foot,Normal,0.16392969,Lamine Yamal Nasraoui Ebana,,,,,,Jordan Pickford,,,
3943043,82,2,0,Spain,England,1,1,Final,Substitution,Robin Aime Robert Le Normand,Spain,,29,"From Throw In(23), Regular Play(6)","Pass(7), Carry(7), Ball Receipt*(6), Pressure(4), Dribble(2)","⚔️ SUBSTITUTION for Spain: Robin Aime Robert Le Normand comes off, replaced by José Ignacio Fernández Iglesias. Robin Aime Robert Le Normand was playing as Right Center Back","[82:09] Kyle Walker under pressure, carries the ball - BUT LOSES IT! . Martín Zubimendi Ibáñez closes down Kyle Walker . Kyle Walker takes on the defender . Martín Zubimendi Ibáñez in the duel, ⚔️ SUBSTITUTION for Spain: Robin Aime Robert Le Normand comes off, replaced by José Ignacio Fernández Iglesias. Robin Aime Robert Le Normand was playing as Right Center Back","[Substitution] Substitution, Spain. José Ignacio Fernández Iglesias replaces Robin Le Normand.",gpt-4o-mini,2025-12-09T10:32:54.650545,Spain,3,Kyle Walker,7,,0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Robin Aime Robert Le Normand,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}}",
3943043,83,2,0,Spain,England,1,1,Final,General,Nicholas Williams Arthuer,Spain,edge of the box,58,"Regular Play(57), From Throw In(1)","Ball Receipt*(17), Carry(17), Pass(17), Pressure(4), Ball Recovery(2)","Nicholas Williams Arthuer under pressure, carries the ball - BUT LOSES IT!","[83:56] Daniel Carvajal Ramos under pressure, plays a dangerous short pass along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a short pass along the ground to Nicholas Williams Arthuer into the central attacking third, Nicholas Williams Arthuer receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT!",[General] Spain dominating possession in midfield. José Ignacio Fernández Iglesias very active.,gpt-4o-mini,2025-12-09T10:32:57.739780,,0,José Ignacio Fernández Iglesias,9,,0,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,84,2,0,Spain,England,1,1,Final,Corner,Lamine Yamal Nasraoui Ebana,Spain,six yard box,34,"From Corner(20), Regular Play(12), From Keeper(2)","Carry(8), Pass(7), Ball Receipt*(6), Pressure(4), Duel(2)","Lamine Yamal Nasraoui Ebana under pressure, delivers the corner a dangerous long ball through the air into the central attacking third, INTERCEPTED! Spain loses the ball","[84:02] Daniel Olmo Carvajal under pressure, carries the ball - BUT LOSES IT! . Luke Shaw closes down Daniel Olmo Carvajal . Daniel Olmo Carvajal takes on the defender . Luke Shaw in the duel . Nicholas Williams Arthuer wins the ball back","[Corner] Corner, Spain. Conceded by Declan Rice (England). Lamine Yamal to deliver.",gpt-4o-mini,2025-12-09T10:33:00.931120,,0,Daniel Olmo Carvajal,6,,0,close range,,,,,False,Lamine Yamal Nasraoui Ebana,Declan Rice,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,85,2,0,Spain,England,2,1,Final,Goal,Mikel Oyarzabal Ugarte,Spain,centre of the box,50,"From Keeper(30), From Throw In(20)","Pass(15), Ball Receipt*(15), Carry(13), Pressure(3), Dribbled Past(1)",⚽ GOOOAL! Mikel Oyarzabal Ugarte scores! What a strike with the right foot from close range (9m)! Spain now lead 2-1! His first goal of the tournament late in the game! A vital goal in the closing stages! ,"[85:53] Mikel Oyarzabal Ugarte under pressure, plays a medium pass forward along the ground to Marc Cucurella Saseta into the right attacking third . Kyle Walker closes down Mikel Oyarzabal Ugarte . Marc Cucurella Saseta receives under pressure in the right attacking third under pressure, carries the ball, ⚽ GOOOAL! Mikel Oyarzabal Ugarte scores! What a strike with the right foot from close range (9m)! Spain now lead 2-1! His first goal of the tournament late in the game! A vital goal in the clo","[Goal] Goal! Spain 2, England 1. Mikel Oyarzabal (Spain) right footed shot from the centre of the box, assisted by Marc Cucurella.",gpt-4o-mini,2025-12-09T10:33:04.510538,Spain,2,Marc Guehi,9,,0,inside the box,,,,,False,,,,,,,,,,,,,,,Right Foot,Normal,0.2833282,Marc Cucurella Saseta,,,,,,,,,Mikel Oyarzabal Ugarte
3943043,87,2,0,Spain,England,2,1,Final,General,Ollie Watkins,England,centre of the box,23,From Kick Off(23),"Pass(6), Ball Receipt*(6), Pressure(3), Carry(3), Duel(1)",Ollie Watkins closes down the ball carrier,"[87:58] Ollie Watkins closes down the ball carrier . José Ignacio Fernández Iglesias clears the danger, ⚔️ SUBSTITUTION for Spain: Lamine Yamal Nasraoui Ebana comes off, replaced by Mikel Merino Zazón. Lamine Yamal Nasraoui Ebana was playing as Right Wing","[General] England completely dominant in midfield. Ollie Watkins very active, controlling play.",gpt-4o-mini,2025-12-09T10:33:07.730439,,0,Ollie Watkins,7,,0,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,88,2,0,Spain,England,2,1,Final,Substitution,Lamine Yamal Nasraoui Ebana,Spain,,1,From Kick Off(1),Substitution(1),"⚔️ SUBSTITUTION for Spain: Lamine Yamal Nasraoui Ebana comes off, replaced by Mikel Merino Zazón. Lamine Yamal Nasraoui Ebana was playing as Right Wing","[87:58] Ollie Watkins closes down the ball carrier . José Ignacio Fernández Iglesias clears the danger, ⚔️ SUBSTITUTION for Spain: Lamine Yamal Nasraoui Ebana comes off, replaced by Mikel Merino Zazón. Lamine Yamal Nasraoui Ebana was playing as Right Wing","[Substitution] Substitution, Spain. Lamine Yamal is replaced by Mikel Merino. Tactical change for Spain.",gpt-4o-mini,2025-12-09T10:33:11.047435,,0,,0,,0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Lamine Yamal Nasraoui Ebana,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 3042, 'name': 'Mikel Merino Zazón'}}",
