minute,sequence_rank,real_commentary,real_commentary_type,our_sequence_commentary,sequence_id,score_before,average_score,cosine_similarity,entity_overlap,semantic_similarity,entity_players_match,entity_actions_match,entity_outcome_match
74,1,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[72:57] Daniel Vivian Moreno wins the ball back surges forward on a BRILLIANT run from the central defensive third into the left midfield under pressure, plays a long ball forward through the air to Álvaro Borja Morata Martín Álvaro Borja Morata Martín receives under pressure, carries the ball",292,N/A,0.1826,0.0085,0.15,0.3892,0.0,0.0,0.0
74,2,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:27] Lamine Yamal Nasraoui Ebana receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Eduardo Camavinga closes down Lamine Yamal Nasraoui Ebana . Lamine Yamal Nasraoui Ebana under MASSIVE pressure, plays a medium pass back through the air to Fabián Ruiz Peña Fabián Ruiz Peña receives",295,N/A,0.1703,0.0089,0.15,0.352,0.0,0.0,0.0
74,3,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:36] Marc Cucurella Saseta receives under pressure in the right attacking third under pressure, carries the ball under pressure, plays a medium pass back along the ground to Fabián Ruiz Peña Fabián Ruiz Peña receives under pressure, carries the ball",296,N/A,0.166,0.0087,0.15,0.3393,0.0,0.0,0.0
74,4,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:15] Eduardo Camavinga closes down Rodrigo Hernández Cascante . Rodrigo Hernández Cascante under MASSIVE pressure, plays a medium pass along the ground to José Ignacio Fernández Iglesias José Ignacio Fernández Iglesias receives under pressure, plays a medium pass forward along the ground to Lamine Yamal Nasraoui Ebana Lamine Yamal Nasraoui Ebana receives",294,N/A,0.1606,0.0,0.0,0.4819,0.0,0.0,0.0
74,5,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:45] Aymeric Laporte under pressure, carries the ball under pressure, plays a short pass along the ground to Fabián Ruiz Peña Fabián Ruiz Peña receives under pressure, carries the ball under pressure, plays a short pass along the ground to Rodrigo Hernández Cascante",297,N/A,0.1599,0.0,0.0,0.4798,0.0,0.0,0.0
74,6,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:10] Fabián Ruiz Peña under pressure, carries the ball under pressure, plays a short pass along the ground to Marc Cucurella Saseta Marc Cucurella Saseta receives under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal",293,N/A,0.1304,0.0,0.0,0.3913,0.0,0.0,0.0
74,7,"CHANCE!  Spain fail to clear their lines and a deflected cross from Dembele falls nicely to Theo Hernandez, in space on the edge of the box, but the French left-back blazes a right-foot shot over the crossbar.",key_event,"[73:52] Daniel Olmo Carvajal under pressure, plays a medium pass along the ground to José Ignacio Fernández Iglesias José Ignacio Fernández Iglesias receives under pressure, carries the ball under pressure, plays a short pass along the ground to Daniel Olmo Carvajal Daniel Olmo Carvajal receives",298,N/A,0.1222,0.0,0.0,0.3666,0.0,0.0,0.0
76,1,"Spain decide to make two changes ahead of the final 10 minutes of normal time, with Olmo and Morata brought off as Mikel Merino and Mikel Oyarzabal enter the pitch.",general,"[74:59] Antoine Griezmann under pressure, plays a dangerous long ball forward through the air to Ousmane Dembélé into the central attacking third Ousmane Dembélé receives under pressure in the central attacking third under pressure, plays a dangerous short pass into the DANGER ZONE, INTERCEPTED! France loses the ball . Fabián Ruiz Peña under pressure, plays a short pass to Nicholas Williams Arthuer, but the pass doesn't find its target Nicholas Williams Arthuer receives",305,N/A,0.1543,0.0,0.2,0.2628,0.0,0.0,1.0
80,1,Another change for France as their all-time record goalscorer Olivier Giroud is brought on for Dembele.,general,"[79:15] William Saliba under pressure, plays a medium pass forward along the ground to Bradley Barcola Bradley Barcola receives surges forward on a BRILLIANT run from the right midfield into the right attacking third under pressure, plays a dangerous short pass along the ground to Olivier Giroud into the DANGER ZONE, but the pass doesn't find its target Olivier Giroud receives under pressure in the central attacking third",320,N/A,0.1393,0.0719,0.0,0.3461,0.0,0.0,0.0
80,2,Another change for France as their all-time record goalscorer Olivier Giroud is brought on for Dembele.,general,"[78:46] William Saliba closes down Mikel Merino Zazón . Lamine Yamal Nasraoui Ebana receives under pressure, carries the ball - BUT LOSES IT! . ⚠ FOUL by William Saliba in the right midfield . Lamine Yamal Nasraoui Ebana is fouled",318,N/A,0.0661,0.0,0.0,0.1984,0.0,0.0,0.0
80,3,Another change for France as their all-time record goalscorer Olivier Giroud is brought on for Dembele.,general,"[79:12] Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, delivers the free kick a medium pass forward to Mikel Oyarzabal Ugarte into the left attacking third, but the pass doesn't find its target Mikel Oyarzabal Ugarte closes down the ball carrier receives",319,N/A,0.0353,0.0,0.0,0.1058,0.0,0.0,0.0
82,1,"CHANCE!  Yamal, like the rest of his Spain teammates, has rarely threatened in the second half, but he almost put the game to bed with another speculative strike.",key_event,"[81:35] Aymeric Laporte under pressure, plays a long pass back to Unai Simón Mendibil Unai Simón Mendibil receives under pressure, carries the ball - BUT LOSES IT! . Kylian Mbappé Lottin closes down Unai Simón Mendibil . Unai Simón Mendibil under pressure, plays a long ball forward through the air to Mikel Merino Zazón",331,N/A,0.1282,0.0,0.2,0.1847,0.0,0.0,1.0
82,2,"CHANCE!  Yamal, like the rest of his Spain teammates, has rarely threatened in the second half, but he almost put the game to bed with another speculative strike.",key_event,"[81:22] From the goal kick, William Saliba under pressure, plays a short pass along the ground to Mike Maignan Mike Maignan receives under pressure, carries the ball From the goal kick, Mike Maignan under pressure, plays a short pass along the ground to William Saliba William Saliba receives",329,N/A,0.1079,0.0,0.0,0.3236,0.0,0.0,0.0
82,3,"CHANCE!  Yamal, like the rest of his Spain teammates, has rarely threatened in the second half, but he almost put the game to bed with another speculative strike.",key_event,"[81:31] From the goal kick, Dayotchanculle Upamecano under MASSIVE pressure, plays a long ball forward through the air to Olivier Giroud into the central attacking third, but the pass doesn't find its target Olivier Giroud receives under pressure in the left attacking third",330,N/A,0.0897,0.0,0.0,0.2692,0.0,0.0,0.0
86,1,Spain defender Aymeric Laporte is down and receiving treatment after running into the shoulder of Giroud.,general,"[84:54] Unai Simón Mendibil under pressure, delivers the free kick a long ball forward through the air to Lamine Yamal Nasraoui Ebana into the left attacking third, but it goes out of play Lamine Yamal Nasraoui Ebana receives under pressure in the left attacking third Player On - Aymeric Laporte",334,N/A,0.2067,0.0174,0.3,0.3028,0.3333333333333333,0.0,1.0
86,2,Spain defender Aymeric Laporte is down and receiving treatment after running into the shoulder of Giroud.,general,"[85:17] Bradley Barcola under pressure, carries the ball - BUT LOSES IT! . José Ignacio Fernández Iglesias closes down Bradley Barcola . From the goal kick, Bradley Barcola under MASSIVE pressure, plays a medium pass forward along the ground to Kylian Mbappé Lottin into the right attacking third Kylian Mbappé Lottin receives under pressure in the right attacking third under pressure, drives forward with the ball from the right attacking third into the central attacking third",336,N/A,0.1093,0.0,0.0,0.3278,0.0,0.0,0.0
86,3,Spain defender Aymeric Laporte is down and receiving treatment after running into the shoulder of Giroud.,general,"[85:08] From the goal kick, Mike Maignan under pressure, plays a medium pass along the ground to William Saliba William Saliba receives under pressure, carries the ball - BUT LOSES IT! . Mikel Merino Zazón closes down William Saliba . From the goal kick, William Saliba under MASSIVE pressure, plays a long ball forward through the air to Bradley Barcola",335,N/A,0.1079,0.0,0.0,0.3237,0.0,0.0,0.0
88,1,"CHANCE!  Just moments after Laporte was cleared to continue, Mbappe was presented with a brilliant chance to restore parity fro France.",key_event,"[86:55] William Saliba under pressure, delivers the free kick a long pass along the ground to Jules Koundé Jules Koundé receives under pressure, delivers the free kick a long pass back along the ground to Mike Maignan Mike Maignan receives under pressure, carries the ball",343,N/A,0.1522,0.0,0.2,0.2567,0.0,0.0,1.0
88,2,"CHANCE!  Just moments after Laporte was cleared to continue, Mbappe was presented with a brilliant chance to restore parity fro France.",key_event,"[87:40] Jules Koundé under pressure, plays a short pass back to Eduardo Camavinga Eduardo Camavinga receives under pressure, carries the ball under pressure, plays a medium pass back along the ground to William Saliba William Saliba receives",346,N/A,0.1296,0.0,0.2,0.1887,0.0,0.0,1.0
88,3,"CHANCE!  Just moments after Laporte was cleared to continue, Mbappe was presented with a brilliant chance to restore parity fro France.",key_event,"[87:49] Theo Bernard François Hernández receives under pressure, carries the ball - BUT LOSES IT! . Lamine Yamal Nasraoui Ebana closes down Theo Bernard François Hernández . Theo Bernard François Hernández under MASSIVE pressure, plays a short pass back along the ground to Aurélien Djani Tchouaméni Aurélien Djani Tchouaméni receives",347,N/A,0.1158,0.0,0.2,0.1474,0.0,0.0,1.0
88,4,"CHANCE!  Just moments after Laporte was cleared to continue, Mbappe was presented with a brilliant chance to restore parity fro France.",key_event,"[87:07] Dayotchanculle Upamecano under pressure, drives forward with the ball from the left defensive third into the left midfield under pressure, delivers the free kick a long pass forward along the ground to Jules Koundé into the left attacking third, but it goes out of play Jules Koundé receives",344,N/A,0.11,0.0,0.2,0.1299,0.0,0.0,1.0
88,5,"CHANCE!  Just moments after Laporte was cleared to continue, Mbappe was presented with a brilliant chance to restore parity fro France.",key_event,"[87:26] Marc Cucurella Saseta under pressure, plays a short pass to Fabián Ruiz Peña Fabián Ruiz Peña receives under pressure, carries the ball under pressure, plays a short pass to Marc Cucurella Saseta, but it goes out of play Marc Cucurella Saseta receives",345,N/A,0.1078,0.0,0.2,0.1233,0.0,0.0,1.0
90,1,YELLOW CARD!  France are clearly getting frustrated now and Camavinga is deservedly booked for a late tackle on Marc Cucurella.,key_event,"[88:27] Marc Cucurella Saseta receives under pressure, carries the ball - BUT LOSES IT! . Eduardo Camavinga closes down Marc Cucurella Saseta ⚠ FOUL by Eduardo Camavinga in the left midfield - YELLOW CARD for Eduardo Camavinga! . Marc Cucurella Saseta is fouled",352,N/A,0.421,0.1149,0.5,0.6481,1.0,0.0,1.0
90,2,YELLOW CARD!  France are clearly getting frustrated now and Camavinga is deservedly booked for a late tackle on Marc Cucurella.,key_event,"[89:18] Eduardo Camavinga closes down Nicholas Williams Arthuer . Rodrigo Hernández Cascante receives under pressure in the central attacking third under pressure, carries the ball from the central attacking third into the central midfield under pressure, delivers the free kick a short pass along the ground to Mikel Merino Zazón into the central attacking third Mikel Merino Zazón receives under pressure in the central attacking third",354,N/A,0.2021,0.0089,0.2,0.3975,0.0,0.0,1.0
90,3,YELLOW CARD!  France are clearly getting frustrated now and Camavinga is deservedly booked for a late tackle on Marc Cucurella.,key_event,"[89:06] Dayotchanculle Upamecano closes down Rodrigo Hernández Cascante . Mikel Oyarzabal Ugarte receives under pressure in the central attacking third under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Nicholas Williams Arthuer into the right attacking third Nicholas Williams Arthuer receives under pressure in the right attacking third",353,N/A,0.1678,0.0,0.2,0.3035,0.0,0.0,1.0
91,1,Five minutes of added time... can Spain hold on or can France find a late equaliser?,general,"[90:05]  WE'RE INTO STOPPAGE TIME! Seconds remaining in this crucial Euro 2024 match! Theo Bernard François Hernández under pressure, plays a medium pass along the ground to Antoine Griezmann Antoine Griezmann receives  WE'RE INTO STOPPAGE TIME! Seconds remaining in this crucial Euro 2024 match! Antoine Griezmann under pressure, plays a medium pass forward along the ground to Theo Bernard François Hernández Theo Bernard François Hernández receives  WE'RE INTO STOPPAGE TIME! Seconds remaining in this crucial Euro 2024 match! Theo Bernard François Hernández surges forward on a BRILLIANT run - BUT LOSES IT!",356,N/A,0.2215,0.0221,0.2,0.4424,0.0,0.0,1.0
91,2,Five minutes of added time... can Spain hold on or can France find a late equaliser?,general,[90:48] Mikel Merino Zazón in the duel . Dayotchanculle Upamecano loses control under pressure!,357,N/A,0.1368,0.0,0.2,0.2104,0.0,0.0,1.0
91,3,Five minutes of added time... can Spain hold on or can France find a late equaliser?,general,"[89:27] Mikel Oyarzabal Ugarte under pressure, delivers the free kick a dangerous short pass forward along the ground to Marc Cucurella Saseta into the right attacking third Marc Cucurella Saseta receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the free kick a dangerous short pass along the ground to Nicholas Williams Arthuer into the DANGER ZONE, but the pass doesn't find its target Nicholas Williams Arthuer receives under pressure in the central attacking third",355,N/A,0.129,0.0,0.2,0.187,0.0,0.0,1.0
92,1,YELLOW CARD!  Yamal takes one for the team and receives a yellow card for pulling back Hernandez to prevent a French counter-attack.,key_event,"[91:46] Olivier Giroud closes down Mikel Merino Zazón . From the goal kick, Mikel Merino Zazón under MASSIVE pressure, plays a short pass along the ground to Rodrigo Hernández Cascante Rodrigo Hernández Cascante receives under pressure, carries the ball From the goal kick, Rodrigo Hernández Cascante under pressure, plays a short pass along the ground to Fabián Ruiz Peña",359,N/A,0.1463,0.0074,0.0625,0.3691,0.0,0.25,0.0
92,2,YELLOW CARD!  Yamal takes one for the team and receives a yellow card for pulling back Hernandez to prevent a French counter-attack.,key_event,"[91:40] From the goal kick, Unai Simón Mendibil under pressure, plays a long ball forward through the air to Mikel Merino Zazón, but the pass doesn't find its target Mikel Merino Zazón receives . From the goal kick, Aurélien Djani Tchouaméni under pressure, plays a medium pass forward through the air to Olivier Giroud, INTERCEPTED! France loses the ball . Mikel Merino Zazón in the duel . Olivier Giroud receives",358,N/A,0.1375,0.0233,0.05,0.3393,0.0,0.2,0.0
94,1,Spain are looking to kill the pace of the game now... Merino picks out Williams on the left and the winger looks to keep the ball in the corner.,general,"[93:47] Mikel Oyarzabal Ugarte receives under pressure in the right attacking third under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Mikel Merino Zazón into the DANGER ZONE Mikel Merino Zazón receives under pressure in the right attacking third under pressure, carries the ball",367,N/A,0.2654,0.0407,0.3,0.4556,0.3333333333333333,0.0,1.0
94,2,Spain are looking to kill the pace of the game now... Merino picks out Williams on the left and the winger looks to keep the ball in the corner.,general,"[93:32] Martín Zubimendi Ibáñez struggles to control under pressure 📋 TACTICAL CHANGE - Spain adjusts formation (93') Martín Zubimendi Ibáñez closes down the ball carrier . Olivier Giroud wins the ball back under pressure, carries the ball",365,N/A,0.2601,0.0501,0.2,0.5301,0.0,0.0,1.0
94,3,Spain are looking to kill the pace of the game now... Merino picks out Williams on the left and the winger looks to keep the ball in the corner.,general,"[93:36] Rodrigo Hernández Cascante under MASSIVE pressure, plays a medium pass along the ground to Aymeric Laporte Aymeric Laporte receives under pressure, carries the ball under pressure, plays a short pass along the ground to Fabián Ruiz Peña Fabián Ruiz Peña receives",366,N/A,0.2219,0.011,0.2,0.4547,0.0,0.0,1.0
94,4,Spain are looking to kill the pace of the game now... Merino picks out Williams on the left and the winger looks to keep the ball in the corner.,general,"[92:22] Lamine Yamal Nasraoui Ebana wins the ball back under pressure, drives forward with the ball - BUT LOSES IT! . Eduardo Camavinga closes down Lamine Yamal Nasraoui Ebana William Saliba closes down the ball carrier . Lamine Yamal Nasraoui Ebana takes on the defender",364,N/A,0.2151,0.0423,0.2,0.4029,0.0,0.0,1.0
95,1,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[93:54] Rodrigo Hernández Cascante receives under pressure, carries the ball under pressure, plays a medium pass along the ground to Martín Zubimendi Ibáñez Martín Zubimendi Ibáñez receives under pressure, carries the ball - BUT LOSES IT!",368,N/A,0.2083,0.0184,0.2,0.4066,0.0,0.0,1.0
95,2,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[94:01] Martín Zubimendi Ibáñez receives under pressure, carries the ball under pressure, plays a medium pass back along the ground to Daniel Vivian Moreno Daniel Vivian Moreno receives under pressure, carries the ball",369,N/A,0.1918,0.0092,0.2,0.3661,0.0,0.0,1.0
95,3,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[94:33] Theo Bernard François Hernández under pressure, plays a medium pass forward along the ground to Bradley Barcola into the right attacking third Bradley Barcola receives under pressure in the right attacking third under pressure, carries the ball under pressure, plays a long ball forward through the air to Antoine Griezmann into the central attacking third Antoine Griezmann receives under pressure in the central attacking third",373,N/A,0.1897,0.0,0.2,0.3692,0.0,0.0,1.0
95,4,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[94:22] Jules Koundé under pressure, plays a medium pass back to Dayotchanculle Upamecano Dayotchanculle Upamecano receives under pressure, carries the ball under pressure, plays a medium pass along the ground to William Saliba William Saliba receives",372,N/A,0.1646,0.0,0.2,0.2937,0.0,0.0,1.0
95,5,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[94:17] Mikel Oyarzabal Ugarte under pressure, carries the ball loses control under pressure!",371,N/A,0.1365,0.0,0.2,0.2095,0.0,0.0,1.0
95,6,"Spain make a late double substitution, with Yamal and Williams receiving a standing ovation from the jubilant Spanish supporters as they make way for Ferran Torres and Martin Zubimendi.",key_event,"[94:11] Marc Cucurella Saseta receives in the duel . Jules Koundé under pressure, plays a short pass to Antoine Griezmann, but the pass doesn't find its target Antoine Griezmann receives . Crucial block by Marc Cucurella Saseta!",370,N/A,0.083,0.0,0.0,0.249,0.0,0.0,0.0
96,1,"A cross goes in to Spain's penalty box towards Griezmann, who heads it onto the roof of the net; the Frenchman is asking for a corner, but he does not get one.",general,"[95:50] Mikel Oyarzabal Ugarte receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Antoine Griezmann closes down Mikel Oyarzabal Ugarte . Mikel Oyarzabal Ugarte under MASSIVE pressure, delivers the free kick a dangerous short pass along the ground to Ferrán Torres García into the DANGER ZONE . Jules Koundé closes down Mikel Oyarzabal Ugarte",376,N/A,0.1681,0.0094,0.1,0.3948,0.3333333333333333,0.0,0.0
96,2,"A cross goes in to Spain's penalty box towards Griezmann, who heads it onto the roof of the net; the Frenchman is asking for a corner, but he does not get one.",general,"[95:11] From the goal kick, Unai Simón Mendibil under pressure, plays a long ball forward through the air to Mikel Merino Zazón, but the pass doesn't find its target Mikel Merino Zazón receives in the duel . Jules Koundé clears the danger closes down the ball carrier",374,N/A,0.1497,0.0,0.0,0.4491,0.0,0.0,0.0
96,3,"A cross goes in to Spain's penalty box towards Griezmann, who heads it onto the roof of the net; the Frenchman is asking for a corner, but he does not get one.",general,"[95:42] Mikel Oyarzabal Ugarte receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the free kick a dangerous short pass forward along the ground to Ferrán Torres García into the DANGER ZONE Ferrán Torres García receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT!",375,N/A,0.1387,0.0,0.0,0.416,0.0,0.0,0.0
96,4,"A cross goes in to Spain's penalty box towards Griezmann, who heads it onto the roof of the net; the Frenchman is asking for a corner, but he does not get one.",general,"[95:52] Mikel Oyarzabal Ugarte closes down Dayotchanculle Upamecano . Dayotchanculle Upamecano under pressure, delivers the free kick a short pass along the ground, INTERCEPTED! France loses the ball . Crucial block by Mikel Oyarzabal Ugarte! Half End . Half End",377,N/A,0.1117,0.0,0.0,0.335,0.0,0.0,0.0
