sequence_id,sequence_type,sequence_key_event,sequence_length,event_position,is_key_event,match_id,home_team,away_team,minute,second,period,timestamp,event_type,player_name,player_position,team_name,possession_team,location_x,location_y,zone_horizontal,zone_vertical,zone_combined,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,shot_xg,shot_outcome,shot_body_part,dribble_outcome,dribble_nutmeg,carry_end_x,carry_end_y,carry_distance,event_commentary,sequence_commentary
24,pressure_sequence,Pressure,5,3,True,3941017,England,Slovakia,0,45,1,00:00:45.047,Pressure,Ondrej Duda,Left Center Midfield,Slovakia,England,97.9,32.4,attacking third,central,central attacking third,False,0.578662,From Throw In,,,,,,,,,False,,,,Ondrej Duda presses John Stones,"[0:43] John Stones receives. John Stones under pressure, carries forward. Ondrej Duda presses John Stones. John Stones plays medium pass along the ground to Marc Guehi. Marc Guehi receives."
24,pressure_sequence,Pressure,5,4,False,3941017,England,Slovakia,0,45,1,00:00:45.247,Pass,John Stones,Right Center Back,England,England,19.2,44.3,defensive third,central,central defensive third,True,2.213012,From Throw In,Marc Guehi,24.273853,Ground Pass,,,,,,False,,,,John Stones plays medium pass along the ground to Marc Guehi,"[0:43] John Stones receives. John Stones under pressure, carries forward. Ondrej Duda presses John Stones. John Stones plays medium pass along the ground to Marc Guehi. Marc Guehi receives."
24,pressure_sequence,Pressure,5,5,False,3941017,England,Slovakia,0,47,1,00:00:47.460,Ball Receipt*,Marc Guehi,Left Center Back,England,England,16.3,20.2,defensive third,right,right defensive third,False,,From Throw In,,,,,,,,,False,,,,Marc Guehi receives,"[0:43] John Stones receives. John Stones under pressure, carries forward. Ondrej Duda presses John Stones. John Stones plays medium pass along the ground to Marc Guehi. Marc Guehi receives."
25,dribble_sequence,Dribble,5,1,False,3941017,England,Slovakia,1,5,1,00:01:05.648,Ball Recovery,Juraj Kucka,Right Center Midfield,Slovakia,England,58.4,42.6,midfield,central,central midfield,True,0.0,From Throw In,,,,,,,,,False,,,,Ball Recovery,"[1:05] Ball Recovery. Juraj Kucka under pressure, carries forward. Juraj Kucka beats Harry Kane. Duel. Ondrej Duda presses Harry Kane."
25,dribble_sequence,Dribble,5,2,False,3941017,England,Slovakia,1,5,1,00:01:05.648,Carry,Juraj Kucka,Right Center Midfield,Slovakia,England,58.4,42.6,midfield,central,central midfield,True,0.168869,From Throw In,,,,,,,,,False,57.4,40.8,2.059126028197404,"Juraj Kucka under pressure, carries forward","[1:05] Ball Recovery. Juraj Kucka under pressure, carries forward. Juraj Kucka beats Harry Kane. Duel. Ondrej Duda presses Harry Kane."
25,dribble_sequence,Dribble,5,3,True,3941017,England,Slovakia,1,5,1,00:01:05.817,Dribble,Juraj Kucka,Right Center Midfield,Slovakia,England,57.4,40.8,midfield,central,central midfield,True,0.0,From Throw In,,,,,,,,Incomplete,False,,,,Juraj Kucka beats Harry Kane,"[1:05] Ball Recovery. Juraj Kucka under pressure, carries forward. Juraj Kucka beats Harry Kane. Duel. Ondrej Duda presses Harry Kane."
25,dribble_sequence,Dribble,5,4,False,3941017,England,Slovakia,1,5,1,00:01:05.817,Duel,Harry Kane,Center Forward,England,England,62.7,39.3,midfield,central,central midfield,True,0.0,From Throw In,,,,,,,,,False,,,,Duel,"[1:05] Ball Recovery. Juraj Kucka under pressure, carries forward. Juraj Kucka beats Harry Kane. Duel. Ondrej Duda presses Harry Kane."
25,dribble_sequence,Dribble,5,5,False,3941017,England,Slovakia,1,7,1,00:01:07.468,Pressure,Ondrej Duda,Left Center Midfield,Slovakia,England,63.2,46.3,midfield,central,central midfield,False,0.205633,From Throw In,,,,,,,,,False,,,,Ondrej Duda presses Harry Kane,"[1:05] Ball Recovery. Juraj Kucka under pressure, carries forward. Juraj Kucka beats Harry Kane. Duel. Ondrej Duda presses Harry Kane."
26,shot_sequence,Shot,5,1,False,3941017,England,Slovakia,2,50,1,00:02:50.165,Foul Won,David Strelec,Center Forward,Slovakia,Slovakia,68.2,65.5,midfield,left,left midfield,True,0.0,Regular Play,,,,,,,,,False,,,,Foul Won,[2:50] Foul Won. Ondrej Duda plays long ball through the air to David Strelec. David Strelec receives. David Strelec shoots!. Goalkeeper deals with it.
26,shot_sequence,Shot,5,2,False,3941017,England,Slovakia,3,47,1,00:03:47.137,Pass,Ondrej Duda,Left Center Midfield,Slovakia,Slovakia,75.9,60.1,midfield,left,left midfield,False,1.833747,From Free Kick,David Strelec,39.704533,High Pass,,,,,,False,,,,Ondrej Duda plays long ball through the air to David Strelec,[2:50] Foul Won. Ondrej Duda plays long ball through the air to David Strelec. David Strelec receives. David Strelec shoots!. Goalkeeper deals with it.
26,shot_sequence,Shot,5,3,False,3941017,England,Slovakia,3,48,1,00:03:48.964,Ball Receipt*,David Strelec,Center Forward,Slovakia,Slovakia,107.3,35.8,attacking third,central,central attacking third,False,,From Free Kick,,,,,,,,,False,,,,David Strelec receives,[2:50] Foul Won. Ondrej Duda plays long ball through the air to David Strelec. David Strelec receives. David Strelec shoots!. Goalkeeper deals with it.
26,shot_sequence,Shot,5,4,True,3941017,England,Slovakia,3,48,1,00:03:48.964,Shot,David Strelec,Center Forward,Slovakia,Slovakia,107.3,35.8,attacking third,central,central attacking third,False,1.710111,From Free Kick,,,,,0.092393875,Wayward,Right Foot,,False,,,,David Strelec shoots!,[2:50] Foul Won. Ondrej Duda plays long ball through the air to David Strelec. David Strelec receives. David Strelec shoots!. Goalkeeper deals with it.
26,shot_sequence,Shot,5,5,False,3941017,England,Slovakia,3,50,1,00:03:50.674,Goal Keeper,Jordan Pickford,Goalkeeper,England,Slovakia,2.4,41.8,defensive third,central,central defensive third,False,0.0,From Free Kick,,,,,,,,,False,,,,Goalkeeper deals with it,[2:50] Foul Won. Ondrej Duda plays long ball through the air to David Strelec. David Strelec receives. David Strelec shoots!. Goalkeeper deals with it.
27,dribble_sequence,Dribble,5,1,False,3941017,England,Slovakia,5,48,1,00:05:48.075,Pressure,Dávid Hancko,Left Back,Slovakia,England,21.3,4.0,defensive third,right,right defensive third,False,2.287991,From Goal Kick,,,,,,,,,False,,,,Dávid Hancko presses the ball carrier,"[5:48] Dávid Hancko presses the ball carrier. Dribbled Past. Bukayo Saka beats the defender. Bukayo Saka under pressure, carries forward. Dávid Hancko presses Bukayo Saka."
27,dribble_sequence,Dribble,5,2,False,3941017,England,Slovakia,5,50,1,00:05:50.172,Dribbled Past,Dávid Hancko,Left Back,Slovakia,England,9.8,4.0,defensive third,right,right defensive third,False,0.0,From Goal Kick,,,,,,,,,False,,,,Dribbled Past,"[5:48] Dávid Hancko presses the ball carrier. Dribbled Past. Bukayo Saka beats the defender. Bukayo Saka under pressure, carries forward. Dávid Hancko presses Bukayo Saka."
27,dribble_sequence,Dribble,5,3,True,3941017,England,Slovakia,5,50,1,00:05:50.172,Dribble,Bukayo Saka,Right Wing,England,England,110.3,76.1,attacking third,left,left attacking third,True,0.0,From Goal Kick,,,,,,,,Complete,False,,,,Bukayo Saka beats the defender,"[5:48] Dávid Hancko presses the ball carrier. Dribbled Past. Bukayo Saka beats the defender. Bukayo Saka under pressure, carries forward. Dávid Hancko presses Bukayo Saka."
27,dribble_sequence,Dribble,5,4,False,3941017,England,Slovakia,5,50,1,00:05:50.172,Carry,Bukayo Saka,Right Wing,England,England,110.3,76.1,attacking third,left,left attacking third,True,2.49762,From Goal Kick,,,,,,,,,False,118.2,63.5,14.87178536692888,"Bukayo Saka under pressure, carries forward","[5:48] Dávid Hancko presses the ball carrier. Dribbled Past. Bukayo Saka beats the defender. Bukayo Saka under pressure, carries forward. Dávid Hancko presses Bukayo Saka."
27,dribble_sequence,Dribble,5,5,False,3941017,England,Slovakia,5,52,1,00:05:52.333,Pressure,Dávid Hancko,Left Back,Slovakia,England,2.9,13.7,defensive third,right,right defensive third,False,0.446136,From Goal Kick,,,,,,,,,False,,,,Dávid Hancko presses Bukayo Saka,"[5:48] Dávid Hancko presses the ball carrier. Dribbled Past. Bukayo Saka beats the defender. Bukayo Saka under pressure, carries forward. Dávid Hancko presses Bukayo Saka."
28,shot_sequence,Shot,5,1,False,3941017,England,Slovakia,7,28,1,00:07:28.198,Dribbled Past,Kobbie Mainoo,Right Defensive Midfield,England,Slovakia,18.9,46.0,defensive third,central,central defensive third,False,0.0,From Free Kick,,,,,,,,,False,,,,Dribbled Past,"[7:28] Dribbled Past. Lukáš Haraslín beats the defender. Lukáš Haraslín under pressure, carries forward. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by John Stones!."
28,shot_sequence,Shot,5,2,False,3941017,England,Slovakia,7,28,1,00:07:28.198,Dribble,Lukáš Haraslín,Left Wing,Slovakia,Slovakia,101.2,34.1,attacking third,central,central attacking third,True,0.0,From Free Kick,,,,,,,,Complete,False,,,,Lukáš Haraslín beats the defender,"[7:28] Dribbled Past. Lukáš Haraslín beats the defender. Lukáš Haraslín under pressure, carries forward. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by John Stones!."
28,shot_sequence,Shot,5,3,False,3941017,England,Slovakia,7,28,1,00:07:28.198,Carry,Lukáš Haraslín,Left Wing,Slovakia,Slovakia,101.2,34.1,attacking third,central,central attacking third,True,0.365427,From Free Kick,,,,,,,,,False,101.0,34.2,0.22360679774998216,"Lukáš Haraslín under pressure, carries forward","[7:28] Dribbled Past. Lukáš Haraslín beats the defender. Lukáš Haraslín under pressure, carries forward. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by John Stones!."
28,shot_sequence,Shot,5,4,True,3941017,England,Slovakia,7,28,1,00:07:28.564,Shot,Lukáš Haraslín,Left Wing,Slovakia,Slovakia,101.0,34.2,attacking third,central,central attacking third,False,0.172951,From Free Kick,,,,,0.053368397,Blocked,Right Foot,,False,,,,Lukáš Haraslín shoots - BLOCKED!,"[7:28] Dribbled Past. Lukáš Haraslín beats the defender. Lukáš Haraslín under pressure, carries forward. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by John Stones!."
28,shot_sequence,Shot,5,5,False,3941017,England,Slovakia,7,28,1,00:07:28.736,Block,John Stones,Right Center Back,England,Slovakia,16.5,44.9,defensive third,central,central defensive third,False,0.0,From Free Kick,,,,,,,,,False,,,,BLOCKED by John Stones!,"[7:28] Dribbled Past. Lukáš Haraslín beats the defender. Lukáš Haraslín under pressure, carries forward. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by John Stones!."
29,shot_sequence,Shot,5,1,False,3941017,England,Slovakia,8,48,1,00:08:48.186,Pass,Jude Bellingham,Center Attacking Midfield,England,England,83.4,67.5,attacking third,left,left attacking third,False,2.439234,From Goal Kick,Kieran Trippier,42.30981,Low Pass,,,,,,False,,,,Jude Bellingham plays long pass to Kieran Trippier,[8:48] Jude Bellingham plays long pass to Kieran Trippier. Ivan Schranz presses Jude Bellingham. Kieran Trippier receives. Kieran Trippier shoots - just wide!. Goalkeeper deals with it.
29,shot_sequence,Shot,5,2,False,3941017,England,Slovakia,8,50,1,00:08:50.368,Pressure,Ivan Schranz,Right Wing,Slovakia,England,20.9,49.9,defensive third,central,central defensive third,False,0.316615,From Goal Kick,,,,,,,,,False,,,,Ivan Schranz presses Jude Bellingham,[8:48] Jude Bellingham plays long pass to Kieran Trippier. Ivan Schranz presses Jude Bellingham. Kieran Trippier receives. Kieran Trippier shoots - just wide!. Goalkeeper deals with it.
29,shot_sequence,Shot,5,3,False,3941017,England,Slovakia,8,50,1,00:08:50.625,Ball Receipt*,Kieran Trippier,Left Back,England,England,102.8,29.9,attacking third,central,central attacking third,True,,From Goal Kick,,,,,,,,,False,,,,Kieran Trippier receives,[8:48] Jude Bellingham plays long pass to Kieran Trippier. Ivan Schranz presses Jude Bellingham. Kieran Trippier receives. Kieran Trippier shoots - just wide!. Goalkeeper deals with it.
29,shot_sequence,Shot,5,4,True,3941017,England,Slovakia,8,50,1,00:08:50.625,Shot,Kieran Trippier,Left Back,England,England,102.8,29.9,attacking third,central,central attacking third,True,0.936881,From Goal Kick,,,,,0.08902558,Off T,Right Foot,,False,,,,Kieran Trippier shoots - just wide!,[8:48] Jude Bellingham plays long pass to Kieran Trippier. Ivan Schranz presses Jude Bellingham. Kieran Trippier receives. Kieran Trippier shoots - just wide!. Goalkeeper deals with it.
29,shot_sequence,Shot,5,5,False,3941017,England,Slovakia,8,51,1,00:08:51.562,Goal Keeper,Martin Dúbravka,Goalkeeper,Slovakia,England,2.4,41.5,defensive third,central,central defensive third,False,0.0,From Goal Kick,,,,,,,,,False,,,,Goalkeeper deals with it,[8:48] Jude Bellingham plays long pass to Kieran Trippier. Ivan Schranz presses Jude Bellingham. Kieran Trippier receives. Kieran Trippier shoots - just wide!. Goalkeeper deals with it.
30,shot_sequence,Shot,5,1,False,3941017,England,Slovakia,11,19,1,00:11:19.165,Carry,Lukáš Haraslín,Left Wing,Slovakia,Slovakia,92.0,20.8,attacking third,right,right attacking third,True,2.713658,From Goal Kick,,,,,,,,,False,107.1,32.1,18.860010604450885,"Lukáš Haraslín under pressure, carries forward","[11:19] Lukáš Haraslín under pressure, carries forward. Kyle Walker presses Lukáš Haraslín. John Stones presses the ball carrier. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by Marc Guehi!."
30,shot_sequence,Shot,5,2,False,3941017,England,Slovakia,11,19,1,00:11:19.928,Pressure,Kyle Walker,Right Back,England,Slovakia,24.4,57.1,defensive third,left,left defensive third,False,0.73522,From Goal Kick,,,,,,,,,False,,,,Kyle Walker presses Lukáš Haraslín,"[11:19] Lukáš Haraslín under pressure, carries forward. Kyle Walker presses Lukáš Haraslín. John Stones presses the ball carrier. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by Marc Guehi!."
30,shot_sequence,Shot,5,3,False,3941017,England,Slovakia,11,21,1,00:11:21.505,Pressure,John Stones,Right Center Back,England,Slovakia,14.3,50.3,defensive third,central,central defensive third,False,0.348005,From Goal Kick,,,,,,,,,False,,,,John Stones presses the ball carrier,"[11:19] Lukáš Haraslín under pressure, carries forward. Kyle Walker presses Lukáš Haraslín. John Stones presses the ball carrier. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by Marc Guehi!."
30,shot_sequence,Shot,5,4,True,3941017,England,Slovakia,11,21,1,00:11:21.879,Shot,Lukáš Haraslín,Left Wing,Slovakia,Slovakia,107.1,32.1,attacking third,central,central attacking third,False,0.099523,From Goal Kick,,,,,0.079396516,Blocked,Right Foot,,False,,,,Lukáš Haraslín shoots - BLOCKED!,"[11:19] Lukáš Haraslín under pressure, carries forward. Kyle Walker presses Lukáš Haraslín. John Stones presses the ball carrier. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by Marc Guehi!."
30,shot_sequence,Shot,5,5,False,3941017,England,Slovakia,11,21,1,00:11:21.978,Block,Marc Guehi,Left Center Back,England,Slovakia,11.3,47.0,defensive third,central,central defensive third,False,0.0,From Goal Kick,,,,,,,,,False,,,,BLOCKED by Marc Guehi!,"[11:19] Lukáš Haraslín under pressure, carries forward. Kyle Walker presses Lukáš Haraslín. John Stones presses the ball carrier. Lukáš Haraslín shoots - BLOCKED!. BLOCKED by Marc Guehi!."
