match_id,team_id,team_name,player_id,player_name,jersey_number,position,stage
3930166,780,Portugal,5205,Rui Pedro dos Santos Patrício,1,,Group Stage
3930166,780,Portugal,5206,Rúben Santos Gato Alves Dias,4,Right Center Back,Group Stage
3930166,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,7,Right Center Forward,Group Stage
3930166,780,Portugal,6374,Nélson Cabral Semedo,2,Right Wing Back,Group Stage
3930166,780,Portugal,7005,João Pedro Cavaco Cancelo,20,Left Wing Back,Group Stage
3930166,780,Portugal,9927,Rúben Diogo Da Silva Neves,18,,Group Stage
3930166,780,Portugal,9929,Diogo José Teixeira da Silva,21,Left Center Forward,Group Stage
3930166,780,Portugal,12041,João Félix Sequeira,11,,Group Stage
3930166,780,Portugal,12169,João Maria Lobo Alves Palhinha Gonçalves,6,,Group Stage
3930166,780,Portugal,13621,Danilo Luís Hélio Pereira,13,,Group Stage
3930166,780,Portugal,16028,José Diogo Dalot Teixeira,5,Right Wing Back,Group Stage
3930166,780,Portugal,18360,Rafael Alexandre Conceição Leão,17,Left Center Forward,Group Stage
3930166,780,Portugal,18866,José Pedro Malheiro de Sá,12,,Group Stage
3930166,780,Portugal,20016,Kléper Laveran Lima Ferreira,3,Center Back,Group Stage
3930166,780,Portugal,23256,Pedro Lomba Neto,25,Left Wing Back,Group Stage
3930166,780,Portugal,32975,Diogo Meireles Costa,22,Goalkeeper,Group Stage
3930166,780,Portugal,34639,Vitor Machado Ferreira,23,Right Defensive Midfield,Group Stage
3930166,780,Portugal,38803,Gonçalo Matias Ramos,9,,Group Stage
3930166,780,Portugal,39624,Francisco Fernandes Conceição,26,Center Attacking Midfield,Group Stage
3930166,780,Portugal,40874,Matheus Luiz Nunes,16,,Group Stage
3930166,780,Portugal,41092,Nuno Mendes,19,Left Center Back,Group Stage
3930166,780,Portugal,42106,Gonçalo Bernardo Inácio,14,Left Center Back,Group Stage
3930166,780,Portugal,143854,António João Pereira Albuquerque Tavares Silva,24,,Group Stage
3930166,780,Portugal,143859,João Neves,15,,Group Stage
3930166,912,Czech Republic,4870,Tomáš Souček,22,Center Defensive Midfield,Group Stage
3930166,912,Czech Republic,7044,Patrik Schick,10,Right Center Forward,Group Stage
3930166,912,Czech Republic,7801,Antonín Barák,7,Right Defensive Midfield,Group Stage
3930166,912,Czech Republic,8116,Václav Černý,17,,Group Stage
3930166,912,Czech Republic,16469,Tomáš Holeš,3,Right Center Back,Group Stage
3930166,912,Czech Republic,16570,Vladimír Coufal,5,Right Wing Back,Group Stage
3930166,912,Czech Republic,21226,Tomáš Chorý,19,Right Center Back,Group Stage
3930166,912,Czech Republic,23454,Petr Ševčík,8,Right Attacking Midfield,Group Stage
3930166,912,Czech Republic,27826,Ondřej Lingr,20,Left Attacking Midfield,Group Stage
3930166,912,Czech Republic,28034,Lukáš Provod,14,Right Center Midfield,Group Stage
3930166,912,Czech Republic,28040,Jindřich Staněk,1,Goalkeeper,Group Stage
3930166,912,Czech Republic,28227,Pavel Šulc,25,Left Center Midfield,Group Stage
3930166,912,Czech Republic,28239,Adam Hložek,9,,Group Stage
3930166,912,Czech Republic,28272,Ladislav Krejčí,18,Left Center Back,Group Stage
3930166,912,Czech Republic,29484,Jan Kuchta,11,Left Center Forward,Group Stage
3930166,912,Czech Republic,32985,Mojmír Chytil,13,Center Forward,Group Stage
3930166,912,Czech Republic,33200,David Zima,2,,Group Stage
3930166,912,Czech Republic,35441,David Doudera,12,Left Wing Back,Group Stage
3930166,912,Czech Republic,39143,Matěj Jurásek,26,,Group Stage
3930166,912,Czech Republic,39338,Lukáš Červ,21,,Group Stage
3930166,912,Czech Republic,40207,Vitezslav Jaros,23,,Group Stage
3930166,912,Czech Republic,46046,Matěj Kovář,16,,Group Stage
3930166,912,Czech Republic,50896,Martin Vitík,6,,Group Stage
3930166,912,Czech Republic,81330,Robin Hranáč,4,Center Back,Group Stage
3930166,912,Czech Republic,134272,David Jurásek,15,,Group Stage
3930166,912,Czech Republic,287492,Tomáš Vlček,24,,Group Stage
3930163,768,England,3088,Lewis Dunk,15,,Group Stage
3930163,768,England,3205,Kyle Walker,2,Right Back,Group Stage
3930163,768,England,3244,John Stones,5,Right Center Back,Group Stage
3930163,768,England,3308,Kieran Trippier,12,Left Back,Group Stage
3930163,768,England,3382,Luke Shaw,3,,Group Stage
3930163,768,England,3468,Jordan Pickford,1,Goalkeeper,Group Stage
3930163,768,England,3495,Joe Gomez,22,,Group Stage
3930163,768,England,3664,Trent Alexander-Arnold,8,Right Defensive Midfield,Group Stage
3930163,768,England,3822,Ezri Konsa Ngoyo,14,,Group Stage
3930163,768,England,3834,Ivan Toney,17,,Group Stage
3930163,768,England,3943,Declan Rice,4,Left Defensive Midfield,Group Stage
3930163,768,England,4073,Dean Henderson,23,,Group Stage
3930163,768,England,4354,Phil Foden,11,Left Wing,Group Stage
3930163,768,England,4760,Ollie Watkins,19,,Group Stage
3930163,768,England,9000,Eberechi Eze,21,,Group Stage
3930163,768,England,9640,Jarrod Bowen,20,Right Wing,Group Stage
3930163,768,England,10955,Harry Kane,9,Center Forward,Group Stage
3930163,768,England,22084,Bukayo Saka,7,Right Wing,Group Stage
3930163,768,England,22783,Aaron Ramsdale,13,,Group Stage
3930163,768,England,28104,Anthony Gordon,18,,Group Stage
3930163,768,England,29399,Conor Gallagher,16,Right Defensive Midfield,Group Stage
3930163,768,England,30714,Jude Bellingham,10,Center Attacking Midfield,Group Stage
3930163,768,England,34526,Marc Guehi,6,Left Center Back,Group Stage
3930163,768,England,39461,Cole Palmer,24,,Group Stage
3930163,768,England,77723,Adam Wharton,25,,Group Stage
3930163,768,England,99174,Kobbie Mainoo,26,Center Attacking Midfield,Group Stage
3930163,786,Serbia,3831,Dušan Tadić,10,Left Center Forward,Group Stage
3930163,786,Serbia,4269,Aleksandar Mitrović,9,Center Forward,Group Stage
3930163,786,Serbia,5589,Sergej Milinković-Savić,20,Left Attacking Midfield,Group Stage
3930163,786,Serbia,5591,Filip Kostić,11,Left Wing Back,Group Stage
3930163,786,Serbia,5603,Nikola Milenković,4,Center Back,Group Stage
3930163,786,Serbia,6318,Andrija Živković,14,Right Wing Back,Group Stage
3930163,786,Serbia,6319,Luka Jović,8,Center Defensive Midfield,Group Stage
3930163,786,Serbia,6321,Milos Veljkovic,13,Right Center Back,Group Stage
3930163,786,Serbia,6687,Saša Lukić,22,Right Defensive Midfield,Group Stage
3930163,786,Serbia,6901,Nemanja Maksimović,5,,Group Stage
3930163,786,Serbia,7993,Filip Mladenović,25,Left Wing Back,Group Stage
3930163,786,Serbia,8669,Mijat Gaćinović,21,,Group Stage
3930163,786,Serbia,15731,Predrag Rajković,1,Goalkeeper,Group Stage
3930163,786,Serbia,16430,Uroš Spajić,24,,Group Stage
3930163,786,Serbia,16489,Nemanja Gudelj,6,Left Defensive Midfield,Group Stage
3930163,786,Serbia,18015,Dušan Vlahović,7,Right Attacking Midfield,Group Stage
3930163,786,Serbia,18737,Srđan Babić,15,,Group Stage
3930163,786,Serbia,20600,Vanja Milinković Savić,23,,Group Stage
3930163,786,Serbia,27719,Strahinja Pavlović,2,Left Center Back,Group Stage
3930163,786,Serbia,28075,Veljko Birmančević,26,Right Wing Back,Group Stage
3930163,786,Serbia,30179,Ivan Ilić,17,Center Defensive Midfield,Group Stage
3930163,786,Serbia,32565,Đorđe Petrović,12,,Group Stage
3930163,786,Serbia,40735,Lazar Samardžić,19,,Group Stage
3930163,786,Serbia,44280,Nemanja Stojić,3,,Group Stage
3930163,786,Serbia,52089,Srđan Mijailović,16,,Group Stage
3930163,786,Serbia,87237,Petar Ratkov,18,,Group Stage
3930162,776,Denmark,3027,Mathias Jattah-Njie Jørgensen,13,,Group Stage
3930162,776,Denmark,3043,Christian Dannemann Eriksen,10,Center Attacking Midfield,Group Stage
3930162,776,Denmark,3570,Pierre-Emile Højbjerg,23,Left Defensive Midfield,Group Stage
3930162,776,Denmark,3815,Kasper Schmeichel,1,Goalkeeper,Group Stage
3930162,776,Denmark,3959,Andreas Christensen,6,Center Back,Group Stage
3930162,776,Denmark,5527,Thomas Delaney,8,Right Defensive Midfield,Group Stage
3930162,776,Denmark,5534,Simon Thorup Kjær,4,,Group Stage
3930162,776,Denmark,5536,Yussuf Yurary Poulsen,20,Left Center Forward,Group Stage
3930162,776,Denmark,6302,Kasper Dolberg,12,Right Center Forward,Group Stage
3930162,776,Denmark,7097,Christian Nørgaard,15,Left Defensive Midfield,Group Stage
3930162,776,Denmark,8247,Joachim Andersen,2,Right Center Back,Group Stage
3930162,776,Denmark,8621,Morten Hjulmand,21,Right Defensive Midfield,Group Stage
3930162,776,Denmark,8815,Jannik Vestergaard,3,Left Center Back,Group Stage
3930162,776,Denmark,8961,Jacob Bruun Larsen,26,,Group Stage
3930162,776,Denmark,12420,Frederik Rønnow,22,,Group Stage
3930162,776,Denmark,16190,Rasmus Nissen Kristensen,25,,Group Stage
3930162,776,Denmark,16554,Joakim Mæhle,5,Left Wing Back,Group Stage
3930162,776,Denmark,17042,Andreas Skov Olsen,11,,Group Stage
3930162,776,Denmark,18722,Mathias Jensen,7,,Group Stage
3930162,776,Denmark,21261,Jonas Older Wind,19,Right Center Forward,Group Stage
3930162,776,Denmark,23287,Anders Dreyer,24,,Group Stage
3930162,776,Denmark,24443,Mikkel Damsgaard,14,,Group Stage
3930162,776,Denmark,24547,Alexander Hartmann Bah,18,Right Wing Back,Group Stage
3930162,776,Denmark,40813,Mads Hermansen,16,,Group Stage
3930162,776,Denmark,51672,Rasmus Winther Højlund,9,Left Center Forward,Group Stage
3930162,776,Denmark,60343,Victor Bernth Kristansen,17,Left Wing Back,Group Stage
3930162,944,Slovenia,6378,Jan Oblak,1,Goalkeeper,Group Stage
3930162,944,Slovenia,6941,Jasmin Kurtič,14,Left Center Forward,Group Stage
3930162,944,Slovenia,7139,Josip Iličić,26,,Group Stage
3930162,944,Slovenia,8662,Vid Belec,12,,Group Stage
3930162,944,Slovenia,10987,Sandi Lovric,8,,Group Stage
3930162,944,Slovenia,11416,Jon Gorenc Stankovič,5,Left Defensive Midfield,Group Stage
3930162,944,Slovenia,15896,Timi Elšnik,10,Left Defensive Midfield,Group Stage
3930162,944,Slovenia,16047,Jaka Bijol,6,Left Center Back,Group Stage
3930162,944,Slovenia,16510,Benjamin Verbič,7,Right Midfield,Group Stage
3930162,944,Slovenia,16528,Petar Stojanović,20,Right Midfield,Group Stage
3930162,944,Slovenia,24109,Žan Celar,19,Right Midfield,Group Stage
3930162,944,Slovenia,28211,Erik Janža,13,Left Back,Group Stage
3930162,944,Slovenia,30940,Jure Balkovec,3,,Group Stage
3930162,944,Slovenia,31089,Jan Mlakar,17,Left Midfield,Group Stage
3930162,944,Slovenia,31866,Andraž Šporar,9,Right Center Forward,Group Stage
3930162,944,Slovenia,31894,Miha Blažič,4,,Group Stage
3930162,944,Slovenia,31968,Adam Gnezda Čerin,22,Right Defensive Midfield,Group Stage
3930162,944,Slovenia,38759,Benjamin Šeško,11,Left Center Forward,Group Stage
3930162,944,Slovenia,101806,David Brekalo,23,Right Center Forward,Group Stage
3930162,944,Slovenia,101807,Igor Vekič,16,,Group Stage
3930162,944,Slovenia,101810,Tomi Horvat,15,,Group Stage
3930162,944,Slovenia,137487,Žan Karničnik,2,Right Back,Group Stage
3930162,944,Slovenia,205932,Vanja Drkušić,21,Right Center Back,Group Stage
3930162,944,Slovenia,290289,Žan Vipotnik,18,,Group Stage
3930162,944,Slovenia,293377,Nino Žugelj,24,,Group Stage
3930162,944,Slovenia,404312,Adrian Zeljković,25,,Group Stage
3930160,772,Spain,3042,Mikel Merino Zazón,6,Left Wing,Group Stage
3930160,772,Spain,3076,Ayoze Pérez Gutiérrez,26,,Group Stage
3930160,772,Spain,3265,José Luis Sanmartín Mato,9,,Group Stage
3930160,772,Spain,3477,Álvaro Borja Morata Martín,7,Center Forward,Group Stage
3930160,772,Spain,4127,David Raya Martin,1,,Group Stage
3930160,772,Spain,4353,Aymeric Laporte,14,,Group Stage
3930160,772,Spain,5202,José Ignacio Fernández Iglesias,4,Left Center Back,Group Stage
3930160,772,Spain,5721,Daniel Carvajal Ramos,2,Right Back,Group Stage
3930160,772,Spain,6655,Fabián Ruiz Peña,8,Left Defensive Midfield,Group Stage
3930160,772,Spain,6685,Mikel Oyarzabal Ugarte,21,Center Forward,Group Stage
3930160,772,Spain,6748,Ferrán Torres García,11,Right Wing,Group Stage
3930160,772,Spain,6765,Rodrigo Hernández Cascante,16,Right Defensive Midfield,Group Stage
3930160,772,Spain,6821,Jesús Navas González,22,,Group Stage
3930160,772,Spain,10336,Alejandro Grimaldo García,12,,Group Stage
3930160,772,Spain,11748,Unai Simón Mendibil,23,Goalkeeper,Group Stage
3930160,772,Spain,16532,Daniel Olmo Carvajal,10,Center Attacking Midfield,Group Stage
3930160,772,Spain,17620,Marc Cucurella Saseta,24,Left Back,Group Stage
3930160,772,Spain,22128,Robin Aime Robert Le Normand,3,Right Center Back,Group Stage
3930160,772,Spain,24921,Martín Zubimendi Ibáñez,18,Left Defensive Midfield,Group Stage
3930160,772,Spain,30486,Pedro González López,20,Center Attacking Midfield,Group Stage
3930160,772,Spain,32185,Alejandro Remiro Gargallo,13,,Group Stage
3930160,772,Spain,41115,Alejandro Baena Rodríguez,15,,Group Stage
3930160,772,Spain,41542,Daniel Vivian Moreno,5,,Group Stage
3930160,772,Spain,68574,Nicholas Williams Arthuer,17,Left Wing,Group Stage
3930160,772,Spain,143864,Fermin Lopez Marin,25,,Group Stage
3930160,772,Spain,316046,Lamine Yamal Nasraoui Ebana,19,Right Wing,Group Stage
3930160,785,Croatia,3441,Nikola Vlašić,13,,Group Stage
3930160,785,Croatia,5456,Mateo Kovačić,8,Left Center Midfield,Group Stage
3930160,785,Croatia,5459,Marko Pjaca,20,,Group Stage
3930160,785,Croatia,5460,Andrej Kramarić,9,Left Wing,Group Stage
3930160,785,Croatia,5463,Luka Modrić,10,Right Center Midfield,Group Stage
3930160,785,Croatia,5468,Domagoj Vida,21,,Group Stage
3930160,785,Croatia,5469,Marcelo Brozović,11,Center Defensive Midfield,Group Stage
3930160,785,Croatia,5474,Ivan Perišić,14,Center Forward,Group Stage
3930160,785,Croatia,7693,Bruno Petković,17,Center Forward,Group Stage
3930160,785,Croatia,8654,Ante Budimir,16,Center Forward,Group Stage
3930160,785,Croatia,8773,Marin Pongracic,3,Left Center Back,Group Stage
3930160,785,Croatia,11603,Mario Pašalić,15,Right Center Midfield,Group Stage
3930160,785,Croatia,12625,Borna Sosa,19,,Group Stage
3930160,785,Croatia,16531,Dominik Livaković,1,Goalkeeper,Group Stage
3930160,785,Croatia,28368,Luka Ivanušec,18,,Group Stage
3930160,785,Croatia,28835,Ivica Ivušić,23,,Group Stage
3930160,785,Croatia,28914,Lovro Majer,7,Right Wing,Group Stage
3930160,785,Croatia,29163,Josip Juranović,22,,Group Stage
3930160,785,Croatia,32689,Martin Erlić,5,,Group Stage
3930160,785,Croatia,33018,Joško Gvardiol,4,Left Back,Group Stage
3930160,785,Croatia,37148,Josip Šutalo,6,Right Center Back,Group Stage
3930160,785,Croatia,39490,Luka Sučić,25,Left Center Midfield,Group Stage
3930160,785,Croatia,44975,Nediljko Labrović,12,,Group Stage
3930160,785,Croatia,49337,Josip Stanišić,2,Right Back,Group Stage
3930160,785,Croatia,63505,Martin Baturina,26,,Group Stage
3930160,785,Croatia,131170,Marco Pašalić,24,,Group Stage
3930159,916,Hungary,3153,Ádám Lang,2,Right Center Back,Group Stage
3930159,916,Hungary,4286,Callum Styles,17,,Group Stage
3930159,916,Hungary,7162,Ádám Nagy,8,Right Defensive Midfield,Group Stage
3930159,916,Hungary,8509,Willi Orban,6,Center Back,Group Stage
3930159,916,Hungary,8524,Péter Gulácsi,1,Goalkeeper,Group Stage
3930159,916,Hungary,11268,Attila Fiola,5,Right Wing Back,Group Stage
3930159,916,Hungary,12921,Barnabás Varga,19,Center Forward,Group Stage
3930159,916,Hungary,16502,László Kleinheisler,15,Right Defensive Midfield,Group Stage
3930159,916,Hungary,16741,Loïc Négo,7,,Group Stage
3930159,916,Hungary,19316,Roland Sallai,20,Right Attacking Midfield,Group Stage
3930159,916,Hungary,21209,Dominik Szoboszlai,10,Left Attacking Midfield,Group Stage
3930159,916,Hungary,31887,Endre Botka,21,,Group Stage
3930159,916,Hungary,31889,Dénes Dibusz,12,,Group Stage
3930159,916,Hungary,39683,Botond Balogh,3,,Group Stage
3930159,916,Hungary,40039,Krisztofer Horváth,25,,Group Stage
3930159,916,Hungary,40500,Mihály Kata,26,,Group Stage
3930159,916,Hungary,40920,Márton Dárdai,24,Left Center Back,Group Stage
3930159,916,Hungary,42822,András Schäfer,13,Left Defensive Midfield,Group Stage
3930159,916,Hungary,46376,Attila Szalai,4,Left Center Back,Group Stage
3930159,916,Hungary,46789,Bendegúz Bolla,14,Right Wing Back,Group Stage
3930159,916,Hungary,50329,Dániel Gazdag,16,,Group Stage
3930159,916,Hungary,73886,Zsolt Nagy,18,,Group Stage
3930159,916,Hungary,89635,Milos Kerkez,11,Left Wing Back,Group Stage
3930159,916,Hungary,158733,Péter Szappanos,22,,Group Stage
3930159,916,Hungary,264277,Martin Ádám,9,Left Wing Back,Group Stage
3930159,916,Hungary,389882,Kevin Csoboth,23,,Group Stage
3930159,773,Switzerland,3500,Granit Xhaka,10,Left Defensive Midfield,Group Stage
3930159,773,Switzerland,3533,Xherdan Shaqiri,23,,Group Stage
3930159,773,Switzerland,5537,Fabian Lukas Schär,22,Right Center Back,Group Stage
3930159,773,Switzerland,5544,Ricardo Iván Rodríguez Araya,13,Left Center Back,Group Stage
3930159,773,Switzerland,5545,Breel-Donald Embolo,7,Left Attacking Midfield,Group Stage
3930159,773,Switzerland,5549,Manuel Obafemi Akanji,5,Center Back,Group Stage
3930159,773,Switzerland,5550,Yann Sommer,1,Goalkeeper,Group Stage
3930159,773,Switzerland,6983,Remo Freuler,8,Right Defensive Midfield,Group Stage
3930159,773,Switzerland,7796,Silvan Widmer,3,Right Wing Back,Group Stage
3930159,773,Switzerland,8814,Nico Elvedi,4,,Group Stage
3930159,773,Switzerland,11457,Vincent Sierro,16,Right Defensive Midfield,Group Stage
3930159,773,Switzerland,11467,Yvon Landry Mvogo,12,,Group Stage
3930159,773,Switzerland,12326,Renato Steffen,11,,Group Stage
3930159,773,Switzerland,16016,Michel Aebischer,20,Left Wing Back,Group Stage
3930159,773,Switzerland,17974,Gregor Kobel,21,,Group Stage
3930159,773,Switzerland,29006,Noah Okafor,9,,Group Stage
3930159,773,Switzerland,29227,Leonidas Stergiou,2,Right Wing Back,Group Stage
3930159,773,Switzerland,29353,Cédric Zesiger,15,,Group Stage
3930159,773,Switzerland,30401,Ruben Vargas,17,Left Attacking Midfield,Group Stage
3930159,773,Switzerland,41655,Ardon Jashari,24,,Group Stage
3930159,773,Switzerland,45190,Dan Ndoye,19,Right Attacking Midfield,Group Stage
3930159,773,Switzerland,48335,Mohamed Zeki Amdouni,25,Center Forward,Group Stage
3930159,773,Switzerland,49007,Kwadwo Duah,18,Center Forward,Group Stage
3930159,773,Switzerland,50436,Fabian Rieder,26,Right Attacking Midfield,Group Stage
3930158,770,Germany,3053,Leroy Sané,19,Left Wing,Group Stage
3930158,770,Germany,3097,Pascal Groß,5,Right Defensive Midfield,Group Stage
3930158,770,Germany,3167,Antonio Rüdiger,2,Right Center Back,Group Stage
3930158,770,Germany,3493,Emre Can,25,Left Defensive Midfield,Group Stage
3930158,770,Germany,5562,Thomas Müller,13,Left Wing,Group Stage
3930158,770,Germany,5570,Manuel Neuer,1,Goalkeeper,Group Stage
3930158,770,Germany,5574,Toni Kroos,8,Left Defensive Midfield,Group Stage
3930158,770,Germany,5579,Joshua Kimmich,6,Right Back,Group Stage
3930158,770,Germany,8211,Benjamin Henrichs,20,,Group Stage
3930158,770,Germany,8221,Jonathan Tah,4,Left Center Back,Group Stage
3930158,770,Germany,8393,Oliver Baumann,12,,Group Stage
3930158,770,Germany,8538,Waldemar Anton,16,,Group Stage
3930158,770,Germany,8546,Niclas Füllkrug,9,Center Forward,Group Stage
3930158,770,Germany,8966,Kai Havertz,7,Center Forward,Group Stage
3930158,770,Germany,9195,Robert Andrich,23,Right Defensive Midfield,Group Stage
3930158,770,Germany,10287,İlkay Gündoğan,21,Center Attacking Midfield,Group Stage
3930158,770,Germany,12034,David Raum,3,,Group Stage
3930158,770,Germany,12407,Maximilian Mittelstädt,18,Left Back,Group Stage
3930158,770,Germany,13294,Robin Koch,24,,Group Stage
3930158,770,Germany,20055,Marc-André ter Stegen,22,,Group Stage
3930158,770,Germany,23614,Chris Führich,11,,Group Stage
3930158,770,Germany,24118,Nico Schlotterbeck,15,,Group Stage
3930158,770,Germany,35242,Maximilian Beier,14,,Group Stage
3930158,770,Germany,39565,Jamal Musiala,10,Right Wing,Group Stage
3930158,770,Germany,40724,Florian Wirtz,17,Left Wing,Group Stage
3930158,770,Germany,131243,Deniz Undav,26,,Group Stage
3930158,942,Scotland,3620,Scott McTominay,4,Right Defensive Midfield,Group Stage
3930158,942,Scotland,3655,Andrew Robertson,3,Left Wing Back,Group Stage
3930158,942,Scotland,9042,Greg Taylor,24,,Group Stage
3930158,942,Scotland,9045,Zander Clark,21,,Group Stage
3930158,942,Scotland,9466,Che Adams,10,Center Forward,Group Stage
3930158,942,Scotland,9478,Kenneth McLean,23,Left Center Midfield,Group Stage
3930158,942,Scotland,9481,Grant Campbell Hanley,5,Center Back,Group Stage
3930158,942,Scotland,9621,Liam Cooper,16,,Group Stage
3930158,942,Scotland,9974,John McGinn,7,Right Wing,Group Stage
3930158,942,Scotland,10002,Scott McKenna,26,Left Center Back,Group Stage
3930158,942,Scotland,10008,Ryan Jack,20,,Group Stage
3930158,942,Scotland,10285,Stuart Armstrong,17,,Group Stage
3930158,942,Scotland,10534,Callum McGregor,8,Left Defensive Midfield,Group Stage
3930158,942,Scotland,10536,James Forrest,25,,Group Stage
3930158,942,Scotland,10540,Kieran Tierney,6,Left Center Back,Group Stage
3930158,942,Scotland,11116,Jack Hendry,13,Center Back,Group Stage
3930158,942,Scotland,11129,Ross McCrorie,22,,Group Stage
3930158,942,Scotland,12510,Ryan Christie,11,Left Wing,Group Stage
3930158,942,Scotland,13784,Liam Kelly,12,,Group Stage
3930158,942,Scotland,16931,Lewis Morgan,18,,Group Stage
3930158,942,Scotland,18797,Ryan Porteous,15,Right Center Back,Group Stage
3930158,942,Scotland,22308,Anthony Ralston,2,Right Wing Back,Group Stage
3930158,942,Scotland,22379,Angus Gunn,1,Goalkeeper,Group Stage
3930158,942,Scotland,31067,Billy Gilmour,14,Center Defensive Midfield,Group Stage
3930158,942,Scotland,38169,Lawrence Shankland,9,Center Forward,Group Stage
3930158,942,Scotland,49720,Tommy Conway,19,,Group Stage
